,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day
6558,2012-03-10 12:00:00,1,0,0,1,12.3,13.635,33,22.0028,329,2012,3,10
6559,2012-03-10 13:00:00,1,0,0,1,13.12,15.15,29,19.0012,357,2012,3,10
6560,2012-03-10 14:00:00,1,0,0,1,13.94,15.91,27,19.0012,379,2012,3,10
6561,2012-03-10 15:00:00,1,0,0,1,13.94,18.18,25,0.0,406,2012,3,10
6562,2012-03-10 16:00:00,1,0,0,1,14.76,18.18,23,0.0,390,2012,3,10
6563,2012-03-10 17:00:00,1,0,0,1,14.76,18.94,23,0.0,354,2012,3,10
6564,2012-03-10 18:00:00,1,0,0,1,14.76,18.18,21,6.0032,297,2012,3,10
6565,2012-03-10 19:00:00,1,0,0,1,13.94,18.18,25,0.0,184,2012,3,10
6566,2012-03-10 20:00:00,1,0,0,1,13.12,16.665,33,8.9981,121,2012,3,10
6567,2012-03-10 21:00:00,1,0,0,1,12.3,14.395,39,15.0013,110,2012,3,10
6568,2012-03-10 22:00:00,1,0,0,1,10.66,12.88,44,11.0014,100,2012,3,10
6569,2012-03-10 23:00:00,1,0,0,1,10.66,12.88,41,12.998,83,2012,3,10
6570,2012-03-11 00:00:00,1,0,0,1,10.66,14.395,44,6.0032,69,2012,3,11
6571,2012-03-11 01:00:00,1,0,0,1,9.84,12.12,52,11.0014,61,2012,3,11
6572,2012-03-11 03:00:00,1,0,0,1,9.84,12.12,60,8.9981,66,2012,3,11
6573,2012-03-11 04:00:00,1,0,0,1,9.84,12.12,60,8.9981,22,2012,3,11
6574,2012-03-11 05:00:00,1,0,0,1,9.84,12.12,60,11.0014,7,2012,3,11
6575,2012-03-11 06:00:00,1,0,0,1,9.84,12.12,70,11.0014,10,2012,3,11
6576,2012-03-11 07:00:00,1,0,0,1,9.02,11.365,69,8.9981,17,2012,3,11
6577,2012-03-11 08:00:00,1,0,0,1,9.02,11.365,69,8.9981,72,2012,3,11
6578,2012-03-11 09:00:00,1,0,0,1,10.66,12.88,60,15.0013,90,2012,3,11
6579,2012-03-11 10:00:00,1,0,0,1,13.12,15.15,49,19.0012,218,2012,3,11
6580,2012-03-11 11:00:00,1,0,0,1,14.76,16.665,43,19.0012,299,2012,3,11
6581,2012-03-11 12:00:00,1,0,0,1,16.4,20.455,37,19.9995,410,2012,3,11
6582,2012-03-11 13:00:00,1,0,0,1,17.22,21.21,41,19.9995,464,2012,3,11
6583,2012-03-11 14:00:00,1,0,0,1,18.86,22.725,31,19.0012,501,2012,3,11
6584,2012-03-11 15:00:00,1,0,0,1,20.5,24.24,29,19.9995,487,2012,3,11
6585,2012-03-11 16:00:00,1,0,0,1,20.5,24.24,31,23.9994,509,2012,3,11
6586,2012-03-11 17:00:00,1,0,0,1,21.32,25.0,27,19.9995,498,2012,3,11
6587,2012-03-11 18:00:00,1,0,0,1,21.32,25.0,29,19.0012,389,2012,3,11
6588,2012-03-11 19:00:00,1,0,0,1,20.5,24.24,31,19.0012,258,2012,3,11
6589,2012-03-11 20:00:00,1,0,0,1,18.04,21.97,47,15.0013,171,2012,3,11
6590,2012-03-11 21:00:00,1,0,0,1,17.22,21.21,54,15.0013,147,2012,3,11
6591,2012-03-11 22:00:00,1,0,0,1,16.4,20.455,54,12.998,94,2012,3,11
6592,2012-03-11 23:00:00,1,0,0,1,16.4,20.455,50,11.0014,52,2012,3,11
6593,2012-03-12 00:00:00,1,0,1,1,15.58,19.695,54,12.998,24,2012,3,12
6594,2012-03-12 01:00:00,1,0,1,1,15.58,19.695,50,8.9981,10,2012,3,12
6595,2012-03-12 02:00:00,1,0,1,1,15.58,19.695,54,7.0015,9,2012,3,12
6596,2012-03-12 03:00:00,1,0,1,1,14.76,17.425,50,8.9981,2,2012,3,12
6597,2012-03-12 04:00:00,1,0,1,1,13.94,16.665,61,12.998,3,2012,3,12
6598,2012-03-12 05:00:00,1,0,1,1,13.94,16.665,61,12.998,16,2012,3,12
6599,2012-03-12 06:00:00,1,0,1,1,13.94,17.425,57,7.0015,88,2012,3,12
6600,2012-03-12 07:00:00,1,0,1,1,13.94,17.425,53,7.0015,268,2012,3,12
6601,2012-03-12 08:00:00,1,0,1,1,13.94,16.665,61,8.9981,564,2012,3,12
6602,2012-03-12 09:00:00,1,0,1,1,15.58,19.695,54,11.0014,281,2012,3,12
6603,2012-03-12 10:00:00,1,0,1,1,16.4,20.455,50,15.0013,137,2012,3,12
6604,2012-03-12 11:00:00,1,0,1,1,18.04,21.97,44,15.0013,150,2012,3,12
6605,2012-03-12 12:00:00,1,0,1,1,19.68,23.485,39,15.0013,221,2012,3,12
6606,2012-03-12 13:00:00,1,0,1,2,22.14,25.76,32,16.9979,250,2012,3,12
6607,2012-03-12 14:00:00,1,0,1,2,23.78,27.275,32,19.0012,221,2012,3,12
6608,2012-03-12 15:00:00,1,0,1,1,22.96,26.515,40,8.9981,233,2012,3,12
6609,2012-03-12 16:00:00,1,0,1,1,25.42,31.06,35,30.0026,332,2012,3,12
6610,2012-03-12 17:00:00,1,0,1,2,25.42,31.06,38,27.9993,644,2012,3,12
6611,2012-03-12 18:00:00,1,0,1,2,24.6,31.06,43,12.998,712,2012,3,12
6612,2012-03-12 19:00:00,1,0,1,2,22.96,26.515,49,15.0013,446,2012,3,12
6613,2012-03-12 20:00:00,1,0,1,2,22.96,26.515,49,15.0013,286,2012,3,12
6614,2012-03-12 21:00:00,1,0,1,2,22.14,25.76,56,15.0013,205,2012,3,12
6615,2012-03-12 22:00:00,1,0,1,2,22.96,26.515,56,15.0013,133,2012,3,12
6616,2012-03-12 23:00:00,1,0,1,1,22.96,26.515,56,15.0013,63,2012,3,12
6617,2012-03-13 00:00:00,1,0,1,2,22.96,26.515,52,12.998,26,2012,3,13
6618,2012-03-13 01:00:00,1,0,1,2,21.32,25.0,59,15.0013,16,2012,3,13
6619,2012-03-13 02:00:00,1,0,1,3,21.32,25.0,72,19.9995,1,2012,3,13
6620,2012-03-13 03:00:00,1,0,1,3,21.32,25.0,72,19.9995,2,2012,3,13
6621,2012-03-13 04:00:00,1,0,1,2,18.86,22.725,82,12.998,1,2012,3,13
6622,2012-03-13 05:00:00,1,0,1,2,18.86,22.725,82,12.998,24,2012,3,13
6623,2012-03-13 06:00:00,1,0,1,3,18.86,22.725,82,12.998,113,2012,3,13
6624,2012-03-13 07:00:00,1,0,1,2,18.86,22.725,82,19.0012,308,2012,3,13
6625,2012-03-13 08:00:00,1,0,1,1,18.86,22.725,82,19.0012,593,2012,3,13
6626,2012-03-13 09:00:00,1,0,1,1,19.68,23.485,82,19.0012,342,2012,3,13
6627,2012-03-13 10:00:00,1,0,1,1,21.32,25.0,77,15.0013,143,2012,3,13
6628,2012-03-13 11:00:00,1,0,1,1,22.14,25.76,73,19.0012,219,2012,3,13
6629,2012-03-13 12:00:00,1,0,1,1,24.6,30.305,60,19.0012,244,2012,3,13
6630,2012-03-13 13:00:00,1,0,1,1,24.6,30.305,60,26.0027,233,2012,3,13
6631,2012-03-13 14:00:00,1,0,1,1,26.24,31.06,53,22.0028,212,2012,3,13
6632,2012-03-13 15:00:00,1,0,1,1,28.7,31.82,39,15.0013,264,2012,3,13
6633,2012-03-13 16:00:00,1,0,1,1,29.52,32.575,34,26.0027,365,2012,3,13
6634,2012-03-13 17:00:00,1,0,1,1,28.7,31.82,37,7.0015,676,2012,3,13
6635,2012-03-13 18:00:00,1,0,1,1,28.7,31.82,34,19.9995,734,2012,3,13
6636,2012-03-13 19:00:00,1,0,1,1,26.24,31.06,47,15.0013,479,2012,3,13
6637,2012-03-13 20:00:00,1,0,1,1,24.6,31.06,49,11.0014,351,2012,3,13
6638,2012-03-13 21:00:00,1,0,1,1,23.78,27.275,56,7.0015,244,2012,3,13
6639,2012-03-13 22:00:00,1,0,1,1,22.96,26.515,60,6.0032,170,2012,3,13
6640,2012-03-13 23:00:00,1,0,1,1,22.96,26.515,56,8.9981,87,2012,3,13
6641,2012-03-14 00:00:00,1,0,1,1,22.14,25.76,60,7.0015,39,2012,3,14
6642,2012-03-14 01:00:00,1,0,1,1,21.32,25.0,63,6.0032,27,2012,3,14
6643,2012-03-14 02:00:00,1,0,1,1,20.5,24.24,68,12.998,2,2012,3,14
6644,2012-03-14 03:00:00,1,0,1,1,19.68,23.485,72,12.998,4,2012,3,14
6645,2012-03-14 04:00:00,1,0,1,1,19.68,23.485,67,6.0032,5,2012,3,14
6646,2012-03-14 05:00:00,1,0,1,1,18.04,21.97,82,8.9981,27,2012,3,14
6647,2012-03-14 06:00:00,1,0,1,1,18.04,21.97,82,6.0032,121,2012,3,14
6648,2012-03-14 07:00:00,1,0,1,1,18.04,21.97,82,7.0015,368,2012,3,14
6649,2012-03-14 08:00:00,1,0,1,1,18.04,21.97,82,0.0,662,2012,3,14
6650,2012-03-14 09:00:00,1,0,1,1,21.32,25.0,68,0.0,351,2012,3,14
6651,2012-03-14 10:00:00,1,0,1,1,22.96,26.515,56,7.0015,188,2012,3,14
6652,2012-03-14 11:00:00,1,0,1,2,25.42,31.06,41,11.0014,220,2012,3,14
6653,2012-03-14 12:00:00,1,0,1,2,26.24,31.06,29,0.0,267,2012,3,14
6654,2012-03-14 13:00:00,1,0,1,1,27.06,31.06,27,15.0013,254,2012,3,14
6655,2012-03-14 14:00:00,1,0,1,1,28.7,31.82,23,22.0028,224,2012,3,14
6656,2012-03-14 15:00:00,1,0,1,1,28.7,31.82,24,0.0,283,2012,3,14
6657,2012-03-14 16:00:00,1,0,1,1,29.52,31.82,25,12.998,356,2012,3,14
6658,2012-03-14 17:00:00,1,0,1,1,28.7,31.82,28,6.0032,782,2012,3,14
6659,2012-03-14 18:00:00,1,0,1,1,28.7,31.82,32,0.0,749,2012,3,14
6660,2012-03-14 19:00:00,1,0,1,1,26.24,31.06,33,11.0014,472,2012,3,14
6661,2012-03-14 20:00:00,1,0,1,1,25.42,31.06,35,7.0015,330,2012,3,14
6662,2012-03-14 21:00:00,1,0,1,1,24.6,31.06,40,6.0032,288,2012,3,14
6663,2012-03-14 22:00:00,1,0,1,1,21.32,25.0,55,8.9981,202,2012,3,14
6664,2012-03-14 23:00:00,1,0,1,1,22.96,26.515,43,11.0014,91,2012,3,14
6665,2012-03-15 00:00:00,1,0,1,1,22.14,25.76,49,8.9981,60,2012,3,15
6666,2012-03-15 01:00:00,1,0,1,1,20.5,24.24,59,7.0015,23,2012,3,15
6667,2012-03-15 02:00:00,1,0,1,1,20.5,24.24,59,0.0,19,2012,3,15
6668,2012-03-15 03:00:00,1,0,1,1,20.5,24.24,63,0.0,7,2012,3,15
6669,2012-03-15 04:00:00,1,0,1,1,18.04,21.97,77,7.0015,14,2012,3,15
6670,2012-03-15 05:00:00,1,0,1,1,18.86,22.725,67,0.0,26,2012,3,15
6671,2012-03-15 06:00:00,1,0,1,1,18.04,21.97,72,6.0032,117,2012,3,15
6672,2012-03-15 07:00:00,1,0,1,1,18.04,21.97,72,6.0032,381,2012,3,15
6673,2012-03-15 08:00:00,1,0,1,1,18.04,21.97,77,7.0015,623,2012,3,15
6674,2012-03-15 09:00:00,1,0,1,1,19.68,23.485,77,6.0032,315,2012,3,15
6675,2012-03-15 10:00:00,1,0,1,1,21.32,25.0,68,7.0015,164,2012,3,15
6676,2012-03-15 11:00:00,1,0,1,1,22.96,26.515,60,8.9981,211,2012,3,15
6677,2012-03-15 12:00:00,1,0,1,2,25.42,31.06,50,8.9981,265,2012,3,15
6678,2012-03-15 13:00:00,1,0,1,2,27.06,31.06,41,6.0032,273,2012,3,15
6679,2012-03-15 14:00:00,1,0,1,2,29.52,32.575,30,7.0015,258,2012,3,15
6680,2012-03-15 15:00:00,1,0,1,1,29.52,32.575,32,15.0013,287,2012,3,15
6681,2012-03-15 16:00:00,1,0,1,1,29.52,32.575,37,26.0027,426,2012,3,15
6682,2012-03-15 17:00:00,1,0,1,1,28.7,31.82,39,16.9979,713,2012,3,15
6683,2012-03-15 18:00:00,1,0,1,1,27.06,31.06,44,19.0012,746,2012,3,15
6684,2012-03-15 19:00:00,1,0,1,2,26.24,31.06,50,12.998,425,2012,3,15
6685,2012-03-15 20:00:00,1,0,1,2,23.78,27.275,60,23.9994,330,2012,3,15
6686,2012-03-15 21:00:00,1,0,1,1,22.14,25.76,68,19.0012,243,2012,3,15
6687,2012-03-15 22:00:00,1,0,1,1,21.32,25.0,68,8.9981,169,2012,3,15
6688,2012-03-15 23:00:00,1,0,1,1,19.68,23.485,72,12.998,97,2012,3,15
6689,2012-03-16 00:00:00,1,0,1,1,18.04,21.97,77,16.9979,57,2012,3,16
6690,2012-03-16 01:00:00,1,0,1,2,17.22,21.21,82,22.0028,26,2012,3,16
6691,2012-03-16 02:00:00,1,0,1,2,17.22,21.21,82,12.998,4,2012,3,16
6692,2012-03-16 03:00:00,1,0,1,2,16.4,20.455,87,19.0012,3,2012,3,16
6693,2012-03-16 04:00:00,1,0,1,2,16.4,20.455,87,16.9979,3,2012,3,16
6694,2012-03-16 05:00:00,1,0,1,2,16.4,20.455,87,15.0013,32,2012,3,16
6695,2012-03-16 06:00:00,1,0,1,2,16.4,20.455,87,11.0014,99,2012,3,16
6696,2012-03-16 07:00:00,1,0,1,2,16.4,20.455,87,12.998,278,2012,3,16
6697,2012-03-16 08:00:00,1,0,1,2,16.4,20.455,87,15.0013,562,2012,3,16
6698,2012-03-16 09:00:00,1,0,1,2,17.22,21.21,82,0.0,312,2012,3,16
6699,2012-03-16 10:00:00,1,0,1,2,16.4,20.455,87,6.0032,180,2012,3,16
6700,2012-03-16 11:00:00,1,0,1,2,18.04,21.97,77,0.0,207,2012,3,16
6701,2012-03-16 12:00:00,1,0,1,2,18.04,21.97,82,8.9981,294,2012,3,16
6702,2012-03-16 13:00:00,1,0,1,2,18.86,22.725,77,6.0032,260,2012,3,16
6703,2012-03-16 14:00:00,1,0,1,2,19.68,23.485,72,0.0,202,2012,3,16
6704,2012-03-16 15:00:00,1,0,1,3,18.86,22.725,82,7.0015,107,2012,3,16
6705,2012-03-16 16:00:00,1,0,1,3,19.68,23.485,77,0.0,129,2012,3,16
6706,2012-03-16 17:00:00,1,0,1,3,19.68,23.485,82,6.0032,258,2012,3,16
6707,2012-03-16 18:00:00,1,0,1,3,19.68,23.485,82,6.0032,408,2012,3,16
6708,2012-03-16 19:00:00,1,0,1,2,18.86,22.725,88,0.0,296,2012,3,16
6709,2012-03-16 20:00:00,1,0,1,1,18.86,22.725,88,0.0,235,2012,3,16
6710,2012-03-16 21:00:00,1,0,1,2,18.04,21.97,94,0.0,152,2012,3,16
6711,2012-03-16 22:00:00,1,0,1,2,18.04,21.97,94,0.0,148,2012,3,16
6712,2012-03-16 23:00:00,1,0,1,2,18.04,21.97,94,0.0,126,2012,3,16
6713,2012-03-17 00:00:00,1,0,0,2,18.04,21.97,94,6.0032,100,2012,3,17
6714,2012-03-17 01:00:00,1,0,0,2,18.04,21.97,94,0.0,69,2012,3,17
6715,2012-03-17 02:00:00,1,0,0,2,18.04,21.97,88,0.0,42,2012,3,17
6716,2012-03-17 03:00:00,1,0,0,2,18.04,21.97,88,0.0,26,2012,3,17
6717,2012-03-17 04:00:00,1,0,0,2,17.22,21.21,94,0.0,2,2012,3,17
6718,2012-03-17 05:00:00,1,0,0,2,17.22,21.21,94,6.0032,8,2012,3,17
6719,2012-03-17 06:00:00,1,0,0,2,17.22,21.21,94,12.998,30,2012,3,17
6720,2012-03-17 07:00:00,1,0,0,2,16.4,20.455,100,8.9981,86,2012,3,17
6721,2012-03-17 08:00:00,1,0,0,2,17.22,21.21,94,7.0015,218,2012,3,17
6722,2012-03-17 09:00:00,1,0,0,2,18.04,21.97,88,6.0032,321,2012,3,17
6723,2012-03-17 10:00:00,1,0,0,2,20.5,24.24,77,6.0032,443,2012,3,17
6724,2012-03-17 11:00:00,1,0,0,2,21.32,25.0,77,8.9981,585,2012,3,17
6725,2012-03-17 12:00:00,1,0,0,1,22.96,26.515,68,11.0014,651,2012,3,17
6726,2012-03-17 13:00:00,1,0,0,1,24.6,30.305,60,7.0015,686,2012,3,17
6727,2012-03-17 14:00:00,1,0,0,1,25.42,31.06,53,6.0032,690,2012,3,17
6728,2012-03-17 15:00:00,1,0,0,1,26.24,31.06,53,8.9981,679,2012,3,17
6729,2012-03-17 16:00:00,1,0,0,1,26.24,31.06,50,0.0,685,2012,3,17
6730,2012-03-17 17:00:00,1,0,0,1,26.24,31.06,50,8.9981,648,2012,3,17
6731,2012-03-17 18:00:00,1,0,0,1,25.42,31.06,57,19.9995,560,2012,3,17
6732,2012-03-17 19:00:00,1,0,0,1,23.78,27.275,64,19.0012,417,2012,3,17
6733,2012-03-17 20:00:00,1,0,0,1,22.96,26.515,64,12.998,271,2012,3,17
6734,2012-03-17 21:00:00,1,0,0,1,22.14,25.76,68,11.0014,223,2012,3,17
6735,2012-03-17 22:00:00,1,0,0,1,22.14,25.76,68,0.0,211,2012,3,17
6736,2012-03-17 23:00:00,1,0,0,1,20.5,24.24,77,11.0014,185,2012,3,17
6737,2012-03-18 00:00:00,1,0,0,1,18.86,22.725,88,12.998,107,2012,3,18
6738,2012-03-18 01:00:00,1,0,0,1,18.86,22.725,82,8.9981,113,2012,3,18
6739,2012-03-18 02:00:00,1,0,0,2,18.86,22.725,82,7.0015,56,2012,3,18
6740,2012-03-18 03:00:00,1,0,0,2,18.04,21.97,88,8.9981,18,2012,3,18
6741,2012-03-18 04:00:00,1,0,0,2,17.22,21.21,94,11.0014,14,2012,3,18
6742,2012-03-18 05:00:00,1,0,0,2,16.4,20.455,94,7.0015,6,2012,3,18
6743,2012-03-18 06:00:00,1,0,0,2,16.4,20.455,94,7.0015,11,2012,3,18
6744,2012-03-18 07:00:00,1,0,0,3,17.22,21.21,88,11.0014,42,2012,3,18
6745,2012-03-18 08:00:00,1,0,0,2,17.22,21.21,88,7.0015,96,2012,3,18
6746,2012-03-18 09:00:00,1,0,0,2,17.22,21.21,88,6.0032,178,2012,3,18
6747,2012-03-18 10:00:00,1,0,0,2,17.22,21.21,88,7.0015,351,2012,3,18
6748,2012-03-18 11:00:00,1,0,0,2,18.04,21.97,82,11.0014,368,2012,3,18
6749,2012-03-18 12:00:00,1,0,0,2,18.04,21.97,88,8.9981,503,2012,3,18
6750,2012-03-18 13:00:00,1,0,0,2,18.86,22.725,82,11.0014,544,2012,3,18
6751,2012-03-18 14:00:00,1,0,0,2,20.5,24.24,77,6.0032,521,2012,3,18
6752,2012-03-18 15:00:00,1,0,0,1,22.14,25.76,68,6.0032,554,2012,3,18
6753,2012-03-18 16:00:00,1,0,0,1,22.14,25.76,73,6.0032,541,2012,3,18
6754,2012-03-18 17:00:00,1,0,0,1,22.96,26.515,64,6.0032,541,2012,3,18
6755,2012-03-18 18:00:00,1,0,0,1,22.96,26.515,64,11.0014,459,2012,3,18
6756,2012-03-18 19:00:00,1,0,0,1,22.96,26.515,64,11.0014,352,2012,3,18
6757,2012-03-18 20:00:00,1,0,0,1,21.32,25.0,77,8.9981,198,2012,3,18
6758,2012-03-18 21:00:00,1,0,0,1,21.32,25.0,72,6.0032,173,2012,3,18
6759,2012-03-18 22:00:00,1,0,0,1,20.5,24.24,77,7.0015,100,2012,3,18
6760,2012-03-18 23:00:00,1,0,0,1,19.68,23.485,82,11.0014,46,2012,3,18
6761,2012-03-19 00:00:00,1,0,1,1,19.68,23.485,82,7.0015,23,2012,3,19
6762,2012-03-19 01:00:00,1,0,1,1,18.86,22.725,88,7.0015,15,2012,3,19
6763,2012-03-19 02:00:00,1,0,1,1,18.86,22.725,88,11.0014,8,2012,3,19
6764,2012-03-19 03:00:00,1,0,1,1,18.86,22.725,88,6.0032,2,2012,3,19
6765,2012-03-19 04:00:00,1,0,1,1,18.04,21.97,94,0.0,3,2012,3,19
6766,2012-03-19 05:00:00,1,0,1,1,18.04,21.97,94,0.0,31,2012,3,19
6767,2012-03-19 06:00:00,1,0,1,1,18.86,22.725,88,8.9981,120,2012,3,19
6768,2012-03-19 07:00:00,1,0,1,1,18.86,22.725,88,12.998,354,2012,3,19
6769,2012-03-19 08:00:00,1,0,1,1,18.86,22.725,88,7.0015,579,2012,3,19
6770,2012-03-19 09:00:00,1,0,1,1,20.5,24.24,72,11.0014,331,2012,3,19
6771,2012-03-19 10:00:00,1,0,1,1,21.32,25.0,72,8.9981,184,2012,3,19
6772,2012-03-19 11:00:00,1,0,1,1,22.96,26.515,68,11.0014,201,2012,3,19
6773,2012-03-19 12:00:00,1,0,1,1,24.6,30.305,64,16.9979,282,2012,3,19
6774,2012-03-19 13:00:00,1,0,1,1,25.42,30.305,61,16.9979,263,2012,3,19
6775,2012-03-19 14:00:00,1,0,1,2,26.24,31.06,57,12.998,260,2012,3,19
6776,2012-03-19 15:00:00,1,0,1,1,26.24,31.06,57,15.0013,286,2012,3,19
6777,2012-03-19 16:00:00,1,0,1,1,27.06,31.06,50,15.0013,385,2012,3,19
6778,2012-03-19 17:00:00,1,0,1,1,26.24,31.06,53,15.0013,721,2012,3,19
6779,2012-03-19 18:00:00,1,0,1,1,26.24,31.06,57,16.9979,801,2012,3,19
6780,2012-03-19 19:00:00,1,0,1,1,25.42,30.305,61,15.0013,549,2012,3,19
6781,2012-03-19 20:00:00,1,0,1,1,24.6,30.305,64,15.0013,330,2012,3,19
6782,2012-03-19 21:00:00,1,0,1,1,24.6,30.305,64,11.0014,223,2012,3,19
6783,2012-03-19 22:00:00,1,0,1,2,22.96,26.515,73,11.0014,148,2012,3,19
6784,2012-03-19 23:00:00,1,0,1,2,22.96,26.515,78,8.9981,54,2012,3,19
6785,2012-04-01 00:00:00,2,0,0,2,14.76,16.665,76,16.9979,67,2012,4,1
6786,2012-04-01 01:00:00,2,0,0,2,14.76,17.425,76,11.0014,62,2012,4,1
6787,2012-04-01 02:00:00,2,0,0,2,14.76,17.425,76,11.0014,81,2012,4,1
6788,2012-04-01 03:00:00,2,0,0,2,13.94,16.665,81,8.9981,25,2012,4,1
6789,2012-04-01 04:00:00,2,0,0,2,13.94,17.425,81,6.0032,12,2012,4,1
6790,2012-04-01 05:00:00,2,0,0,2,13.94,17.425,81,6.0032,18,2012,4,1
6791,2012-04-01 06:00:00,2,0,0,2,14.76,17.425,76,8.9981,97,2012,4,1
6792,2012-04-01 07:00:00,2,0,0,2,14.76,17.425,71,8.9981,84,2012,4,1
6793,2012-04-01 08:00:00,2,0,0,2,14.76,18.18,76,6.0032,125,2012,4,1
6794,2012-04-01 09:00:00,2,0,0,2,14.76,17.425,81,8.9981,275,2012,4,1
6795,2012-04-01 10:00:00,2,0,0,2,16.4,20.455,71,7.0015,360,2012,4,1
6796,2012-04-01 11:00:00,2,0,0,2,16.4,20.455,71,12.998,451,2012,4,1
6797,2012-04-01 12:00:00,2,0,0,2,17.22,21.21,67,15.0013,445,2012,4,1
6798,2012-04-01 13:00:00,2,0,0,2,18.04,21.97,62,12.998,464,2012,4,1
6799,2012-04-01 14:00:00,2,0,0,2,19.68,23.485,55,15.0013,561,2012,4,1
6800,2012-04-01 15:00:00,2,0,0,1,20.5,24.24,55,16.9979,573,2012,4,1
6801,2012-04-01 16:00:00,2,0,0,1,21.32,25.0,52,16.9979,511,2012,4,1
6802,2012-04-01 17:00:00,2,0,0,1,21.32,25.0,55,19.0012,555,2012,4,1
6803,2012-04-01 18:00:00,2,0,0,1,21.32,25.0,52,19.9995,432,2012,4,1
6804,2012-04-01 19:00:00,2,0,0,1,21.32,25.0,55,15.0013,346,2012,4,1
6805,2012-04-01 20:00:00,2,0,0,2,20.5,24.24,59,15.0013,232,2012,4,1
6806,2012-04-01 21:00:00,2,0,0,2,20.5,24.24,59,11.0014,134,2012,4,1
6807,2012-04-01 22:00:00,2,0,0,3,20.5,24.24,63,7.0015,68,2012,4,1
6808,2012-04-01 23:00:00,2,0,0,3,18.86,22.725,72,0.0,63,2012,4,1
6809,2012-04-02 00:00:00,2,0,1,3,18.04,21.97,82,7.0015,17,2012,4,2
6810,2012-04-02 01:00:00,2,0,1,3,17.22,21.21,88,6.0032,5,2012,4,2
6811,2012-04-02 02:00:00,2,0,1,3,18.04,21.97,94,8.9981,5,2012,4,2
6812,2012-04-02 04:00:00,2,0,1,1,16.4,20.455,76,32.9975,4,2012,4,2
6813,2012-04-02 05:00:00,2,0,1,1,16.4,20.455,76,32.9975,24,2012,4,2
6814,2012-04-02 06:00:00,2,0,1,1,14.76,15.91,71,31.0009,110,2012,4,2
6815,2012-04-02 07:00:00,2,0,1,1,13.94,15.15,66,26.0027,306,2012,4,2
6816,2012-04-02 08:00:00,2,0,1,1,14.76,16.665,57,22.0028,589,2012,4,2
6817,2012-04-02 09:00:00,2,0,1,1,15.58,19.695,54,23.9994,317,2012,4,2
6818,2012-04-02 10:00:00,2,0,1,1,16.4,20.455,50,35.0008,204,2012,4,2
6819,2012-04-02 11:00:00,2,0,1,1,17.22,21.21,47,30.0026,209,2012,4,2
6820,2012-04-02 12:00:00,2,0,1,1,18.04,21.97,44,30.0026,281,2012,4,2
6821,2012-04-02 13:00:00,2,0,1,1,18.86,22.725,36,19.9995,281,2012,4,2
6822,2012-04-02 14:00:00,2,0,1,1,18.86,22.725,31,27.9993,268,2012,4,2
6823,2012-04-02 15:00:00,2,0,1,1,19.68,23.485,33,27.9993,324,2012,4,2
6824,2012-04-02 16:00:00,2,0,1,1,20.5,24.24,34,22.0028,395,2012,4,2
6825,2012-04-02 17:00:00,2,0,1,1,20.5,24.24,29,19.0012,729,2012,4,2
6826,2012-04-02 18:00:00,2,0,1,1,20.5,24.24,27,16.9979,618,2012,4,2
6827,2012-04-02 19:00:00,2,0,1,1,20.5,24.24,27,16.9979,494,2012,4,2
6828,2012-04-02 20:00:00,2,0,1,1,18.86,22.725,31,11.0014,329,2012,4,2
6829,2012-04-02 21:00:00,2,0,1,1,18.86,22.725,28,8.9981,238,2012,4,2
6830,2012-04-02 22:00:00,2,0,1,1,17.22,21.21,44,12.998,123,2012,4,2
6831,2012-04-02 23:00:00,2,0,1,1,18.04,21.97,35,11.0014,66,2012,4,2
6832,2012-04-03 00:00:00,2,0,1,1,16.4,20.455,43,8.9981,33,2012,4,3
6833,2012-04-03 01:00:00,2,0,1,1,15.58,19.695,46,15.0013,11,2012,4,3
6834,2012-04-03 02:00:00,2,0,1,1,14.76,17.425,53,11.0014,5,2012,4,3
6835,2012-04-03 03:00:00,2,0,1,1,15.58,19.695,46,0.0,3,2012,4,3
6836,2012-04-03 04:00:00,2,0,1,1,13.12,16.665,66,6.0032,1,2012,4,3
6837,2012-04-03 05:00:00,2,0,1,1,13.12,16.665,66,6.0032,27,2012,4,3
6838,2012-04-03 06:00:00,2,0,1,1,12.3,15.91,61,6.0032,100,2012,4,3
6839,2012-04-03 07:00:00,2,0,1,1,13.12,16.665,66,6.0032,341,2012,4,3
6840,2012-04-03 08:00:00,2,0,1,1,13.94,18.18,57,0.0,604,2012,4,3
6841,2012-04-03 09:00:00,2,0,1,1,17.22,21.21,38,6.0032,408,2012,4,3
6842,2012-04-03 10:00:00,2,0,1,1,18.04,21.97,33,0.0,219,2012,4,3
6843,2012-04-03 11:00:00,2,0,1,1,19.68,23.485,23,0.0,258,2012,4,3
6844,2012-04-03 12:00:00,2,0,1,1,21.32,25.0,25,0.0,331,2012,4,3
6845,2012-04-03 13:00:00,2,0,1,1,22.96,26.515,19,16.9979,345,2012,4,3
6846,2012-04-03 14:00:00,2,0,1,1,22.96,26.515,21,15.0013,311,2012,4,3
6847,2012-04-03 15:00:00,2,0,1,1,24.6,29.545,20,12.998,316,2012,4,3
6848,2012-04-03 16:00:00,2,0,1,1,25.42,30.305,21,11.0014,485,2012,4,3
6849,2012-04-03 17:00:00,2,0,1,1,25.42,30.305,17,12.998,757,2012,4,3
