datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,day,hour,year,date,is_night
2012-08-08 17:00:00,Summer,0,1,Misty+Cloudy,32.8,37.88,55,19.0012,107,751,858,8,Wednesday,17,2012,133,0
2012-08-08 18:00:00,Summer,0,1,Misty+Cloudy,31.98,36.365,55,11.0014,117,745,862,8,Wednesday,18,2012,133,0
2012-08-08 19:00:00,Summer,0,1,Clear,31.16,36.365,66,15.0013,119,567,686,8,Wednesday,19,2012,133,0
2012-08-08 20:00:00,Summer,0,1,Clear,30.34,34.85,66,12.998,76,424,500,8,Wednesday,20,2012,133,1
2012-08-08 21:00:00,Summer,0,1,Clear,30.34,34.85,66,7.0015,70,311,381,8,Wednesday,21,2012,133,1
2012-08-08 22:00:00,Summer,0,1,Clear,29.52,34.85,74,7.0015,35,198,233,8,Wednesday,22,2012,133,1
2012-08-08 23:00:00,Summer,0,1,Clear,29.52,34.09,70,8.9981,16,120,136,8,Wednesday,23,2012,133,1
2012-08-09 00:00:00,Summer,0,1,Clear,29.52,34.85,74,12.998,16,51,67,8,Thursday,0,2012,132,1
2012-08-09 01:00:00,Summer,0,1,Clear,28.7,33.335,79,8.9981,5,23,28,8,Thursday,1,2012,132,1
2012-08-09 02:00:00,Summer,0,1,Clear,28.7,33.335,84,6.0032,2,12,14,8,Thursday,2,2012,132,1
2012-08-09 03:00:00,Summer,0,1,Clear,27.88,31.82,83,6.0032,1,5,6,8,Thursday,3,2012,132,1
2012-08-09 04:00:00,Summer,0,1,Misty+Cloudy,27.88,31.82,89,8.9981,0,10,10,8,Thursday,4,2012,132,1
2012-08-09 05:00:00,Summer,0,1,Misty+Cloudy,27.06,29.545,94,0.0,4,37,41,8,Thursday,5,2012,132,1
2012-08-09 06:00:00,Summer,0,1,Clear,27.06,30.305,83,11.0014,5,162,167,8,Thursday,6,2012,132,1
2012-08-09 07:00:00,Summer,0,1,Misty+Cloudy,28.7,33.335,84,11.0014,24,451,475,8,Thursday,7,2012,132,1
2012-08-09 08:00:00,Summer,0,1,Clear,29.52,34.85,74,7.0015,28,670,698,8,Thursday,8,2012,132,1
2012-08-09 09:00:00,Summer,0,1,Clear,31.16,36.365,66,11.0014,54,299,353,8,Thursday,9,2012,132,0
2012-08-09 10:00:00,Summer,0,1,Clear,32.8,37.88,55,15.0013,72,133,205,8,Thursday,10,2012,132,0
2012-08-09 11:00:00,Summer,0,1,Clear,34.44,37.88,44,0.0,94,166,260,8,Thursday,11,2012,132,0
2012-08-09 12:00:00,Summer,0,1,Clear,34.44,37.88,44,7.0015,85,192,277,8,Thursday,12,2012,132,0
2012-08-09 13:00:00,Summer,0,1,Clear,35.26,39.395,41,7.0015,80,201,281,8,Thursday,13,2012,132,0
2012-08-09 14:00:00,Summer,0,1,Clear,36.08,38.635,32,15.0013,86,161,247,8,Thursday,14,2012,132,0
2012-08-09 15:00:00,Summer,0,1,Clear,36.08,38.635,32,15.0013,63,204,267,8,Thursday,15,2012,132,0
2012-08-09 16:00:00,Summer,0,1,Clear,35.26,38.635,39,16.9979,97,320,417,8,Thursday,16,2012,132,0
2012-08-09 17:00:00,Summer,0,1,Clear,35.26,37.88,36,16.9979,111,699,810,8,Thursday,17,2012,132,0
2012-08-09 18:00:00,Summer,0,1,Misty+Cloudy,33.62,37.88,46,16.9979,78,733,811,8,Thursday,18,2012,132,0
2012-08-09 19:00:00,Summer,0,1,Clear,32.8,37.88,55,12.998,90,533,623,8,Thursday,19,2012,132,0
2012-08-09 20:00:00,Summer,0,1,Clear,28.7,32.575,54,19.0012,91,387,478,8,Thursday,20,2012,132,1
2012-08-09 21:00:00,Summer,0,1,Misty+Cloudy,28.7,32.575,58,11.0014,50,286,336,8,Thursday,21,2012,132,1
2012-08-09 22:00:00,Summer,0,1,Misty+Cloudy,27.06,31.06,69,15.0013,41,218,259,8,Thursday,22,2012,132,1
2012-08-09 23:00:00,Summer,0,1,Clear,27.06,31.06,74,0.0,19,137,156,8,Thursday,23,2012,132,1
2012-08-10 00:00:00,Summer,0,1,Clear,28.7,32.575,65,6.0032,17,68,85,8,Friday,0,2012,131,1
2012-08-10 01:00:00,Summer,0,1,Clear,28.7,32.575,65,7.0015,6,35,41,8,Friday,1,2012,131,1
2012-08-10 02:00:00,Summer,0,1,Clear,28.7,33.335,74,11.0014,6,14,20,8,Friday,2,2012,131,1
2012-08-10 03:00:00,Summer,0,1,Misty+Cloudy,29.52,34.85,79,12.998,3,6,9,8,Friday,3,2012,131,1
2012-08-10 04:00:00,Summer,0,1,Light Snow/Rain,28.7,33.335,84,19.0012,0,7,7,8,Friday,4,2012,131,1
2012-08-10 05:00:00,Summer,0,1,Light Snow/Rain,28.7,33.335,84,19.0012,4,29,33,8,Friday,5,2012,131,1
2012-08-10 06:00:00,Summer,0,1,Light Snow/Rain,26.24,28.79,89,19.9995,3,41,44,8,Friday,6,2012,131,1
2012-08-10 07:00:00,Summer,0,1,Light Snow/Rain,26.24,28.79,89,7.0015,5,128,133,8,Friday,7,2012,131,1
2012-08-10 08:00:00,Summer,0,1,Light Snow/Rain,25.42,27.275,91,11.0014,7,112,119,8,Friday,8,2012,131,1
2012-08-10 09:00:00,Summer,0,1,Misty+Cloudy,26.24,28.79,89,0.0,21,199,220,8,Friday,9,2012,131,0
2012-08-10 10:00:00,Summer,0,1,Clear,27.06,29.545,89,7.0015,27,166,193,8,Friday,10,2012,131,0
2012-08-10 11:00:00,Summer,0,1,Light Snow/Rain,27.88,31.82,79,8.9981,73,178,251,8,Friday,11,2012,131,0
2012-08-10 12:00:00,Summer,0,1,Misty+Cloudy,30.34,34.85,66,23.9994,75,240,315,8,Friday,12,2012,131,0
2012-08-10 13:00:00,Summer,0,1,Misty+Cloudy,31.16,35.605,58,23.9994,66,224,290,8,Friday,13,2012,131,0
2012-08-10 14:00:00,Summer,0,1,Clear,31.16,35.605,58,23.9994,71,236,307,8,Friday,14,2012,131,0
2012-08-10 15:00:00,Summer,0,1,Clear,32.8,37.12,52,30.0026,100,224,324,8,Friday,15,2012,131,0
2012-08-10 16:00:00,Summer,0,1,Clear,31.98,36.365,55,19.9995,96,371,467,8,Friday,16,2012,131,0
2012-08-10 17:00:00,Summer,0,1,Clear,32.8,37.12,52,19.0012,111,619,730,8,Friday,17,2012,131,0
2012-08-10 18:00:00,Summer,0,1,Clear,31.16,35.605,62,19.9995,88,552,640,8,Friday,18,2012,131,0
2012-08-10 19:00:00,Summer,0,1,Clear,31.16,35.605,62,19.0012,98,394,492,8,Friday,19,2012,131,0
2012-08-10 20:00:00,Summer,0,1,Clear,30.34,34.85,66,19.9995,55,315,370,8,Friday,20,2012,131,1
2012-08-10 21:00:00,Summer,0,1,Clear,30.34,34.85,66,16.9979,50,236,286,8,Friday,21,2012,131,1
2012-08-10 22:00:00,Summer,0,1,Clear,29.52,34.85,74,19.0012,50,168,218,8,Friday,22,2012,131,1
2012-08-10 23:00:00,Summer,0,1,Clear,29.52,34.09,70,19.0012,33,159,192,8,Friday,23,2012,131,1
2012-08-11 00:00:00,Summer,0,0,Clear,28.7,32.575,70,19.0012,38,142,180,8,Saturday,0,2012,130,1
2012-08-11 01:00:00,Summer,0,0,Clear,27.06,31.06,74,15.0013,32,84,116,8,Saturday,1,2012,130,1
2012-08-11 02:00:00,Summer,0,0,Light Snow/Rain,26.24,29.545,78,12.998,19,66,85,8,Saturday,2,2012,130,1
2012-08-11 03:00:00,Summer,0,0,Light Snow/Rain,25.42,28.79,83,11.0014,2,19,21,8,Saturday,3,2012,130,1
2012-08-11 04:00:00,Summer,0,0,Clear,25.42,28.79,83,7.0015,3,7,10,8,Saturday,4,2012,130,1
2012-08-11 05:00:00,Summer,0,0,Clear,25.42,28.03,88,7.0015,2,9,11,8,Saturday,5,2012,130,1
2012-08-11 06:00:00,Summer,0,0,Misty+Cloudy,25.42,28.03,88,7.0015,5,18,23,8,Saturday,6,2012,130,1
2012-08-11 07:00:00,Summer,0,0,Clear,26.24,28.79,83,6.0032,8,54,62,8,Saturday,7,2012,130,1
2012-08-11 08:00:00,Summer,0,0,Clear,27.06,30.305,83,7.0015,30,132,162,8,Saturday,8,2012,130,1
2012-08-11 09:00:00,Summer,0,0,Clear,27.88,31.82,79,12.998,54,217,271,8,Saturday,9,2012,130,0
2012-08-11 10:00:00,Summer,0,0,Clear,29.52,34.09,62,6.0032,125,282,407,8,Saturday,10,2012,130,0
2012-08-11 11:00:00,Summer,0,0,Clear,30.34,34.85,66,11.0014,203,296,499,8,Saturday,11,2012,130,0
2012-08-11 12:00:00,Summer,0,0,Clear,31.16,35.605,58,15.0013,214,332,546,8,Saturday,12,2012,130,0
2012-08-11 13:00:00,Summer,0,0,Clear,32.8,37.12,49,23.9994,228,341,569,8,Saturday,13,2012,130,0
2012-08-11 14:00:00,Summer,0,0,Clear,32.8,37.12,49,19.9995,248,290,538,8,Saturday,14,2012,130,0
2012-08-11 15:00:00,Summer,0,0,Clear,32.8,36.365,46,19.0012,246,316,562,8,Saturday,15,2012,130,0
2012-08-11 16:00:00,Summer,0,0,Clear,32.8,36.365,46,19.9995,227,304,531,8,Saturday,16,2012,130,0
2012-08-11 17:00:00,Summer,0,0,Light Snow/Rain,30.34,34.85,66,23.9994,220,292,512,8,Saturday,17,2012,130,0
2012-08-11 18:00:00,Summer,0,0,Misty+Cloudy,28.7,33.335,74,19.9995,107,193,300,8,Saturday,18,2012,130,0
2012-08-11 19:00:00,Summer,0,0,Misty+Cloudy,27.06,29.545,89,7.0015,97,178,275,8,Saturday,19,2012,130,0
2012-08-11 20:00:00,Summer,0,0,Light Snow/Rain,27.06,29.545,89,27.9993,31,129,160,8,Saturday,20,2012,130,1
2012-08-11 21:00:00,Summer,0,0,Misty+Cloudy,27.06,29.545,89,11.0014,26,102,128,8,Saturday,21,2012,130,1
2012-08-11 22:00:00,Summer,0,0,Misty+Cloudy,27.06,29.545,89,11.0014,40,128,168,8,Saturday,22,2012,130,1
2012-08-11 23:00:00,Summer,0,0,Light Snow/Rain,27.06,30.305,78,11.0014,42,121,163,8,Saturday,23,2012,130,1
2012-08-12 00:00:00,Summer,0,0,Misty+Cloudy,26.24,30.305,73,8.9981,24,96,120,8,Sunday,0,2012,129,1
2012-08-12 01:00:00,Summer,0,0,Clear,25.42,29.545,78,8.9981,21,92,113,8,Sunday,1,2012,129,1
2012-08-12 02:00:00,Summer,0,0,Clear,26.24,30.305,69,8.9981,19,67,86,8,Sunday,2,2012,129,1
2012-08-12 03:00:00,Summer,0,0,Clear,25.42,29.545,73,6.0032,11,37,48,8,Sunday,3,2012,129,1
2012-08-12 04:00:00,Summer,0,0,Clear,26.24,30.305,69,6.0032,2,8,10,8,Sunday,4,2012,129,1
2012-08-12 05:00:00,Summer,0,0,Clear,26.24,31.06,61,12.998,1,9,10,8,Sunday,5,2012,129,1
2012-08-12 06:00:00,Summer,0,0,Clear,26.24,30.305,65,11.0014,2,14,16,8,Sunday,6,2012,129,1
2012-08-12 07:00:00,Summer,0,0,Clear,26.24,30.305,65,8.9981,9,30,39,8,Sunday,7,2012,129,1
2012-08-12 08:00:00,Summer,0,0,Clear,27.06,31.06,54,15.0013,35,84,119,8,Sunday,8,2012,129,1
2012-08-12 09:00:00,Summer,0,0,Clear,28.7,32.575,48,15.0013,64,153,217,8,Sunday,9,2012,129,0
2012-08-12 10:00:00,Summer,0,0,Clear,28.7,32.575,51,11.0014,88,240,328,8,Sunday,10,2012,129,0
2012-08-12 11:00:00,Summer,0,0,Clear,30.34,33.335,42,11.0014,167,282,449,8,Sunday,11,2012,129,0
2012-08-12 12:00:00,Summer,0,0,Clear,30.34,33.335,42,12.998,163,342,505,8,Sunday,12,2012,129,0
2012-08-12 13:00:00,Summer,0,0,Clear,31.98,34.85,40,0.0,178,365,543,8,Sunday,13,2012,129,0
2012-08-12 14:00:00,Summer,0,0,Clear,31.16,34.09,40,12.998,213,366,579,8,Sunday,14,2012,129,0
2012-08-12 15:00:00,Summer,0,0,Clear,31.16,34.09,40,8.9981,235,342,577,8,Sunday,15,2012,129,0
2012-08-12 16:00:00,Summer,0,0,Clear,31.16,34.09,40,7.0015,213,300,513,8,Sunday,16,2012,129,0
2012-08-12 17:00:00,Summer,0,0,Clear,32.8,34.85,33,0.0,186,319,505,8,Sunday,17,2012,129,0
2012-08-12 18:00:00,Summer,0,0,Clear,31.98,34.09,35,7.0015,164,327,491,8,Sunday,18,2012,129,0
2012-08-12 19:00:00,Summer,0,0,Clear,30.34,32.575,40,8.9981,148,317,465,8,Sunday,19,2012,129,0
2012-08-12 20:00:00,Summer,0,0,Clear,29.52,32.575,45,0.0,96,204,300,8,Sunday,20,2012,129,1
2012-08-12 21:00:00,Summer,0,0,Clear,29.52,33.335,51,6.0032,78,142,220,8,Sunday,21,2012,129,1
2012-08-12 22:00:00,Summer,0,0,Clear,28.7,32.575,58,8.9981,40,141,181,8,Sunday,22,2012,129,1
2012-08-12 23:00:00,Summer,0,0,Clear,27.88,31.82,61,0.0,25,85,110,8,Sunday,23,2012,129,1
2012-08-13 00:00:00,Summer,0,1,Clear,27.06,31.06,65,7.0015,14,33,47,8,Monday,0,2012,128,1
2012-08-13 01:00:00,Summer,0,1,Clear,27.06,31.06,65,6.0032,3,11,14,8,Monday,1,2012,128,1
2012-08-13 02:00:00,Summer,0,1,Clear,26.24,30.305,69,7.0015,1,8,9,8,Monday,2,2012,128,1
2012-08-13 03:00:00,Summer,0,1,Clear,26.24,30.305,69,0.0,1,5,6,8,Monday,3,2012,128,1
2012-08-13 04:00:00,Summer,0,1,Clear,26.24,30.305,69,7.0015,0,11,11,8,Monday,4,2012,128,1
2012-08-13 05:00:00,Summer,0,1,Clear,26.24,30.305,69,7.0015,3,33,36,8,Monday,5,2012,128,1
2012-08-13 06:00:00,Summer,0,1,Clear,25.42,29.545,73,6.0032,4,155,159,8,Monday,6,2012,128,1
2012-08-13 07:00:00,Summer,0,1,Clear,27.06,31.06,65,8.9981,11,425,436,8,Monday,7,2012,128,1
2012-08-13 08:00:00,Summer,0,1,Misty+Cloudy,29.52,33.335,51,6.0032,25,648,673,8,Monday,8,2012,128,1
2012-08-13 09:00:00,Summer,0,1,Misty+Cloudy,30.34,33.335,45,0.0,40,265,305,8,Monday,9,2012,128,0
2012-08-13 10:00:00,Summer,0,1,Misty+Cloudy,31.16,34.09,40,0.0,88,111,199,8,Monday,10,2012,128,0
2012-08-13 11:00:00,Summer,0,1,Clear,31.16,34.09,40,6.0032,94,151,245,8,Monday,11,2012,128,0
2012-08-13 12:00:00,Summer,0,1,Clear,31.98,34.85,40,12.998,96,180,276,8,Monday,12,2012,128,0
2012-08-13 13:00:00,Summer,0,1,Clear,31.98,34.85,40,11.0014,79,175,254,8,Monday,13,2012,128,0
2012-08-13 14:00:00,Summer,0,1,Clear,32.8,34.85,33,7.0015,85,163,248,8,Monday,14,2012,128,0
2012-08-13 15:00:00,Summer,0,1,Clear,33.62,36.365,34,15.0013,80,194,274,8,Monday,15,2012,128,0
2012-08-13 16:00:00,Summer,0,1,Clear,32.8,35.605,36,6.0032,116,348,464,8,Monday,16,2012,128,0
2012-08-13 17:00:00,Summer,0,1,Clear,32.8,35.605,36,11.0014,102,716,818,8,Monday,17,2012,128,0
2012-08-13 18:00:00,Summer,0,1,Clear,31.16,34.85,52,19.0012,103,709,812,8,Monday,18,2012,128,0
2012-08-13 19:00:00,Summer,0,1,Clear,30.34,34.09,58,11.0014,88,467,555,8,Monday,19,2012,128,0
2012-08-13 20:00:00,Summer,0,1,Clear,30.34,34.09,62,15.0013,58,374,432,8,Monday,20,2012,128,1
2012-08-13 21:00:00,Summer,0,1,Clear,29.52,34.09,66,12.998,44,246,290,8,Monday,21,2012,128,1
2012-08-13 22:00:00,Summer,0,1,Clear,29.52,34.09,62,22.0028,44,148,192,8,Monday,22,2012,128,1
2012-08-13 23:00:00,Summer,0,1,Clear,28.7,32.575,70,15.0013,28,100,128,8,Monday,23,2012,128,1
2012-08-14 00:00:00,Summer,0,1,Clear,28.7,33.335,74,15.0013,12,48,60,8,Teusday,0,2012,127,1
2012-08-14 01:00:00,Summer,0,1,Clear,27.88,31.82,79,16.9979,8,19,27,8,Teusday,1,2012,127,1
2012-08-14 02:00:00,Summer,0,1,Misty+Cloudy,27.88,31.82,83,12.998,2,9,11,8,Teusday,2,2012,127,1
2012-08-14 03:00:00,Summer,0,1,Misty+Cloudy,27.88,31.82,83,12.998,0,3,3,8,Teusday,3,2012,127,1
2012-08-14 04:00:00,Summer,0,1,Misty+Cloudy,27.88,31.82,83,12.998,0,5,5,8,Teusday,4,2012,127,1
2012-08-14 05:00:00,Summer,0,1,Misty+Cloudy,27.88,31.82,89,12.998,1,35,36,8,Teusday,5,2012,127,1
2012-08-14 06:00:00,Summer,0,1,Light Snow/Rain,26.24,28.79,83,12.998,1,63,64,8,Teusday,6,2012,127,1
2012-08-14 07:00:00,Summer,0,1,Misty+Cloudy,27.06,30.305,83,6.0032,1,178,179,8,Teusday,7,2012,127,1
2012-08-14 08:00:00,Summer,0,1,Misty+Cloudy,27.06,29.545,89,6.0032,27,591,618,8,Teusday,8,2012,127,1
2012-08-14 09:00:00,Summer,0,1,Misty+Cloudy,28.7,33.335,74,0.0,48,354,402,8,Teusday,9,2012,127,0
2012-08-14 10:00:00,Summer,0,1,Clear,28.7,33.335,79,7.0015,53,155,208,8,Teusday,10,2012,127,0
2012-08-14 11:00:00,Summer,0,1,Clear,30.34,34.09,62,0.0,69,127,196,8,Teusday,11,2012,127,0
2012-08-14 12:00:00,Summer,0,1,Clear,31.98,35.605,49,8.9981,93,207,300,8,Teusday,12,2012,127,0
2012-08-14 13:00:00,Summer,0,1,Clear,32.8,36.365,46,6.0032,83,203,286,8,Teusday,13,2012,127,0
2012-08-14 14:00:00,Summer,0,1,Clear,33.62,37.12,41,15.0013,80,175,255,8,Teusday,14,2012,127,0
2012-08-14 15:00:00,Summer,0,1,Clear,33.62,37.88,46,15.0013,84,199,283,8,Teusday,15,2012,127,0
2012-08-14 16:00:00,Summer,0,1,Clear,33.62,37.12,43,15.0013,95,363,458,8,Teusday,16,2012,127,0
2012-08-14 17:00:00,Summer,0,1,Light Snow/Rain,31.16,36.365,66,16.9979,78,734,812,8,Teusday,17,2012,127,0
2012-08-14 18:00:00,Summer,0,1,Clear,31.16,35.605,62,19.0012,97,757,854,8,Teusday,18,2012,127,0
2012-08-14 19:00:00,Summer,0,1,Clear,31.16,36.365,66,12.998,94,533,627,8,Teusday,19,2012,127,0
2012-08-14 20:00:00,Summer,0,1,Clear,30.34,35.605,74,15.0013,65,371,436,8,Teusday,20,2012,127,1
2012-08-14 21:00:00,Summer,0,1,Clear,30.34,34.09,62,15.0013,56,252,308,8,Teusday,21,2012,127,1
2012-08-14 22:00:00,Summer,0,1,Clear,29.52,34.09,66,6.0032,28,161,189,8,Teusday,22,2012,127,1
2012-08-14 23:00:00,Summer,0,1,Clear,29.52,34.09,66,11.0014,53,114,167,8,Teusday,23,2012,127,1
2012-08-15 00:00:00,Summer,0,1,Clear,28.7,32.575,61,12.998,8,52,60,8,Wednesday,0,2012,126,1
2012-08-15 01:00:00,Summer,0,1,Clear,28.7,32.575,61,0.0,6,31,37,8,Wednesday,1,2012,126,1
2012-08-15 02:00:00,Summer,0,1,Clear,27.88,31.82,65,0.0,1,7,8,8,Wednesday,2,2012,126,1
2012-08-15 03:00:00,Summer,0,1,Clear,27.06,31.06,74,7.0015,1,10,11,8,Wednesday,3,2012,126,1
2012-08-15 04:00:00,Summer,0,1,Clear,26.24,28.79,83,7.0015,0,4,4,8,Wednesday,4,2012,126,1
2012-08-15 05:00:00,Summer,0,1,Clear,26.24,29.545,78,7.0015,4,35,39,8,Wednesday,5,2012,126,1
2012-08-15 06:00:00,Summer,0,1,Clear,26.24,29.545,78,7.0015,12,160,172,8,Wednesday,6,2012,126,1
2012-08-15 07:00:00,Summer,0,1,Misty+Cloudy,27.06,31.06,69,12.998,25,467,492,8,Wednesday,7,2012,126,1
2012-08-15 08:00:00,Summer,0,1,Misty+Cloudy,28.7,32.575,65,19.0012,40,642,682,8,Wednesday,8,2012,126,1
2012-08-15 09:00:00,Summer,0,1,Misty+Cloudy,29.52,34.09,62,12.998,57,310,367,8,Wednesday,9,2012,126,0
2012-08-15 10:00:00,Summer,0,1,Misty+Cloudy,29.52,34.09,62,12.998,70,163,233,8,Wednesday,10,2012,126,0
2012-08-15 11:00:00,Summer,0,1,Misty+Cloudy,30.34,34.09,58,12.998,80,155,235,8,Wednesday,11,2012,126,0
2012-08-15 12:00:00,Summer,0,1,Clear,30.34,34.09,55,15.0013,77,230,307,8,Wednesday,12,2012,126,0
2012-08-15 13:00:00,Summer,0,1,Misty+Cloudy,31.98,35.605,49,12.998,88,206,294,8,Wednesday,13,2012,126,0
2012-08-15 14:00:00,Summer,0,1,Misty+Cloudy,31.16,34.85,52,19.9995,94,161,255,8,Wednesday,14,2012,126,0
2012-08-15 15:00:00,Summer,0,1,Clear,31.16,34.85,52,16.9979,70,196,266,8,Wednesday,15,2012,126,0
2012-08-15 16:00:00,Summer,0,1,Clear,31.16,34.09,48,12.998,91,340,431,8,Wednesday,16,2012,126,0
2012-08-15 17:00:00,Summer,0,1,Clear,30.34,34.09,55,19.0012,102,749,851,8,Wednesday,17,2012,126,0
2012-08-15 18:00:00,Summer,0,1,Clear,30.34,33.335,51,15.0013,80,768,848,8,Wednesday,18,2012,126,0
2012-08-15 19:00:00,Summer,0,1,Clear,28.7,32.575,61,8.9981,124,525,649,8,Wednesday,19,2012,126,0
2012-08-15 20:00:00,Summer,0,1,Clear,28.7,32.575,61,8.9981,72,355,427,8,Wednesday,20,2012,126,1
2012-08-15 21:00:00,Summer,0,1,Clear,28.7,32.575,61,12.998,49,266,315,8,Wednesday,21,2012,126,1
2012-08-15 22:00:00,Summer,0,1,Clear,28.7,32.575,61,11.0014,29,197,226,8,Wednesday,22,2012,126,1
2012-08-15 23:00:00,Summer,0,1,Clear,27.88,31.82,65,7.0015,18,120,138,8,Wednesday,23,2012,126,1
2012-08-16 00:00:00,Summer,0,1,Clear,27.06,31.06,69,0.0,13,63,76,8,Thursday,0,2012,125,1
2012-08-16 01:00:00,Summer,0,1,Clear,26.24,30.305,73,0.0,3,18,21,8,Thursday,1,2012,125,1
2012-08-16 02:00:00,Summer,0,1,Clear,26.24,30.305,69,12.998,0,15,15,8,Thursday,2,2012,125,1
2012-08-16 03:00:00,Summer,0,1,Clear,25.42,29.545,73,16.9979,0,4,4,8,Thursday,3,2012,125,1
2012-08-16 04:00:00,Summer,0,1,Clear,25.42,29.545,73,15.0013,2,3,5,8,Thursday,4,2012,125,1
2012-08-16 05:00:00,Summer,0,1,Clear,24.6,28.79,78,11.0014,7,30,37,8,Thursday,5,2012,125,1
2012-08-16 06:00:00,Summer,0,1,Clear,24.6,28.79,78,11.0014,3,162,165,8,Thursday,6,2012,125,1
2012-08-16 07:00:00,Summer,0,1,Clear,26.24,30.305,69,15.0013,16,448,464,8,Thursday,7,2012,125,1
2012-08-16 08:00:00,Summer,0,1,Clear,27.88,31.82,61,12.998,33,649,682,8,Thursday,8,2012,125,1
2012-08-16 09:00:00,Summer,0,1,Clear,29.52,33.335,54,7.0015,41,296,337,8,Thursday,9,2012,125,0
2012-08-16 10:00:00,Summer,0,1,Clear,30.34,33.335,48,8.9981,78,121,199,8,Thursday,10,2012,125,0
2012-08-16 11:00:00,Summer,0,1,Clear,31.16,33.335,37,6.0032,83,191,274,8,Thursday,11,2012,125,0
2012-08-16 12:00:00,Summer,0,1,Clear,32.8,34.85,33,7.0015,96,247,343,8,Thursday,12,2012,125,0
2012-08-16 13:00:00,Summer,0,1,Clear,32.8,34.85,31,15.0013,81,219,300,8,Thursday,13,2012,125,0
2012-08-16 14:00:00,Summer,0,1,Clear,33.62,35.605,32,0.0,72,176,248,8,Thursday,14,2012,125,0
2012-08-16 15:00:00,Summer,0,1,Clear,32.8,34.85,33,16.9979,63,197,260,8,Thursday,15,2012,125,0
2012-08-16 16:00:00,Summer,0,1,Clear,33.62,35.605,32,15.0013,79,340,419,8,Thursday,16,2012,125,0
2012-08-16 17:00:00,Summer,0,1,Clear,33.62,36.365,34,12.998,130,767,897,8,Thursday,17,2012,125,0
2012-08-16 18:00:00,Summer,0,1,Clear,32.8,35.605,36,0.0,109,723,832,8,Thursday,18,2012,125,0
2012-08-16 19:00:00,Summer,0,1,Clear,31.16,34.09,40,7.0015,119,558,677,8,Thursday,19,2012,125,0
2012-08-16 20:00:00,Summer,0,1,Clear,31.16,34.09,40,6.0032,100,414,514,8,Thursday,20,2012,125,1
2012-08-16 21:00:00,Summer,0,1,Clear,30.34,33.335,48,12.998,83,273,356,8,Thursday,21,2012,125,1
2012-08-16 22:00:00,Summer,0,1,Clear,29.52,33.335,51,11.0014,69,185,254,8,Thursday,22,2012,125,1
2012-08-16 23:00:00,Summer,0,1,Clear,28.7,32.575,54,7.0015,58,168,226,8,Thursday,23,2012,125,1
2012-08-17 00:00:00,Summer,0,1,Clear,27.88,12.12,57,11.0014,21,67,88,8,Friday,0,2012,124,1
2012-08-17 01:00:00,Summer,0,1,Clear,27.06,12.12,65,7.0015,16,38,54,8,Friday,1,2012,124,1
2012-08-17 02:00:00,Summer,0,1,Clear,27.06,12.12,61,8.9981,4,15,19,8,Friday,2,2012,124,1
2012-08-17 03:00:00,Summer,0,1,Clear,26.24,12.12,65,7.0015,0,6,6,8,Friday,3,2012,124,1
2012-08-17 04:00:00,Summer,0,1,Clear,26.24,12.12,73,11.0014,0,9,9,8,Friday,4,2012,124,1
2012-08-17 05:00:00,Summer,0,1,Clear,26.24,12.12,73,7.0015,2,34,36,8,Friday,5,2012,124,1
2012-08-17 06:00:00,Summer,0,1,Clear,25.42,12.12,78,8.9981,6,151,157,8,Friday,6,2012,124,1
2012-08-17 07:00:00,Summer,0,1,Clear,26.24,12.12,73,7.0015,11,368,379,8,Friday,7,2012,124,1
2012-08-17 08:00:00,Summer,0,1,Clear,27.88,12.12,65,8.9981,43,625,668,8,Friday,8,2012,124,1
2012-08-17 09:00:00,Summer,0,1,Clear,28.7,12.12,58,7.0015,58,320,378,8,Friday,9,2012,124,0
2012-08-17 10:00:00,Summer,0,1,Clear,30.34,12.12,55,11.0014,82,149,231,8,Friday,10,2012,124,0
2012-08-17 11:00:00,Summer,0,1,Clear,31.16,12.12,52,19.0012,98,205,303,8,Friday,11,2012,124,0
2012-08-17 12:00:00,Summer,0,1,Clear,33.62,12.12,41,15.0013,110,255,365,8,Friday,12,2012,124,0
2012-08-17 13:00:00,Summer,0,1,Clear,34.44,12.12,36,26.0027,103,254,357,8,Friday,13,2012,124,0
2012-08-17 14:00:00,Summer,0,1,Clear,35.26,12.12,34,27.9993,128,200,328,8,Friday,14,2012,124,0
2012-08-17 15:00:00,Summer,0,1,Clear,35.26,12.12,30,31.0009,127,256,383,8,Friday,15,2012,124,0
2012-08-17 16:00:00,Summer,0,1,Misty+Cloudy,34.44,12.12,32,30.0026,116,372,488,8,Friday,16,2012,124,0
2012-08-17 17:00:00,Summer,0,1,Clear,33.62,12.12,36,22.0028,144,647,791,8,Friday,17,2012,124,0
2012-08-17 18:00:00,Summer,0,1,Misty+Cloudy,33.62,12.12,38,16.9979,108,561,669,8,Friday,18,2012,124,0
2012-08-17 19:00:00,Summer,0,1,Misty+Cloudy,30.34,12.12,55,26.0027,88,403,491,8,Friday,19,2012,124,0
2012-08-17 20:00:00,Summer,0,1,Misty+Cloudy,29.52,12.12,58,15.0013,97,262,359,8,Friday,20,2012,124,1
2012-08-17 21:00:00,Summer,0,1,Misty+Cloudy,27.88,12.12,69,19.9995,57,198,255,8,Friday,21,2012,124,1
