season,holiday,workingday,weather,temp,humidity,windspeed,registered,count,date,years,months,days,hours,is_night
1,0,1,1,26.24,47,15.0013,429,479,437,2012,3,13,19,0
1,0,1,1,24.6,49,11.0014,306,351,437,2012,3,13,20,1
1,0,1,1,23.78,56,7.0015,200,244,437,2012,3,13,21,1
1,0,1,1,22.96,60,6.0032,146,170,437,2012,3,13,22,1
1,0,1,1,22.96,56,8.9981,79,87,437,2012,3,13,23,1
1,0,1,1,22.14,60,7.0015,34,39,438,2012,3,14,0,1
1,0,1,1,21.32,63,6.0032,25,27,438,2012,3,14,1,1
1,0,1,1,20.5,68,12.998,2,2,438,2012,3,14,2,1
1,0,1,1,19.68,72,12.998,3,4,438,2012,3,14,3,1
1,0,1,1,19.68,67,6.0032,4,5,438,2012,3,14,4,1
1,0,1,1,18.04,82,8.9981,25,27,438,2012,3,14,5,1
1,0,1,1,18.04,82,6.0032,120,121,438,2012,3,14,6,1
1,0,1,1,18.04,82,7.0015,348,368,438,2012,3,14,7,0
1,0,1,1,18.04,82,0.0,628,662,438,2012,3,14,8,0
1,0,1,1,21.32,68,0.0,325,351,438,2012,3,14,9,0
1,0,1,1,22.96,56,7.0015,150,188,438,2012,3,14,10,0
1,0,1,2,25.42,41,11.0014,155,220,438,2012,3,14,11,0
1,0,1,2,26.24,29,0.0,212,267,438,2012,3,14,12,0
1,0,1,1,27.06,27,15.0013,197,254,438,2012,3,14,13,0
1,0,1,1,28.7,23,22.0028,163,224,438,2012,3,14,14,0
1,0,1,1,28.7,24,0.0,197,283,438,2012,3,14,15,0
1,0,1,1,29.52,25,12.998,278,356,438,2012,3,14,16,0
1,0,1,1,28.7,28,6.0032,642,782,438,2012,3,14,17,0
1,0,1,1,28.7,32,0.0,647,749,438,2012,3,14,18,0
1,0,1,1,26.24,33,11.0014,402,472,438,2012,3,14,19,0
1,0,1,1,25.42,35,7.0015,286,330,438,2012,3,14,20,1
1,0,1,1,24.6,40,6.0032,241,288,438,2012,3,14,21,1
1,0,1,1,21.32,55,8.9981,159,202,438,2012,3,14,22,1
1,0,1,1,22.96,43,11.0014,72,91,438,2012,3,14,23,1
1,0,1,1,22.14,49,8.9981,46,60,439,2012,3,15,0,1
1,0,1,1,20.5,59,7.0015,8,23,439,2012,3,15,1,1
1,0,1,1,20.5,59,0.0,5,19,439,2012,3,15,2,1
1,0,1,1,20.5,63,0.0,7,7,439,2012,3,15,3,1
1,0,1,1,18.04,77,7.0015,3,14,439,2012,3,15,4,1
1,0,1,1,18.86,67,0.0,24,26,439,2012,3,15,5,1
1,0,1,1,18.04,72,6.0032,113,117,439,2012,3,15,6,0
1,0,1,1,18.04,72,6.0032,367,381,439,2012,3,15,7,0
1,0,1,1,18.04,77,7.0015,602,623,439,2012,3,15,8,0
1,0,1,1,19.68,77,6.0032,285,315,439,2012,3,15,9,0
1,0,1,1,21.32,68,7.0015,130,164,439,2012,3,15,10,0
1,0,1,1,22.96,60,8.9981,151,211,439,2012,3,15,11,0
1,0,1,2,25.42,50,8.9981,206,265,439,2012,3,15,12,0
1,0,1,2,27.06,41,6.0032,211,273,439,2012,3,15,13,0
1,0,1,2,29.52,30,7.0015,177,258,439,2012,3,15,14,0
1,0,1,1,29.52,32,15.0013,187,287,439,2012,3,15,15,0
1,0,1,1,29.52,37,26.0027,331,426,439,2012,3,15,16,0
1,0,1,1,28.7,39,16.9979,634,713,439,2012,3,15,17,0
1,0,1,1,27.06,44,19.0012,648,746,439,2012,3,15,18,0
1,0,1,2,26.24,50,12.998,353,425,439,2012,3,15,19,0
1,0,1,2,23.78,60,23.9994,270,330,439,2012,3,15,20,1
1,0,1,1,22.14,68,19.0012,207,243,439,2012,3,15,21,1
1,0,1,1,21.32,68,8.9981,137,169,439,2012,3,15,22,1
1,0,1,1,19.68,72,12.998,85,97,439,2012,3,15,23,1
1,0,1,1,18.04,77,16.9979,49,57,440,2012,3,16,0,1
1,0,1,2,17.22,82,22.0028,22,26,440,2012,3,16,1,1
1,0,1,2,17.22,82,12.998,4,4,440,2012,3,16,2,1
1,0,1,2,16.4,87,19.0012,3,3,440,2012,3,16,3,1
1,0,1,2,16.4,87,16.9979,3,3,440,2012,3,16,4,1
1,0,1,2,16.4,87,15.0013,30,32,440,2012,3,16,5,1
1,0,1,2,16.4,87,11.0014,96,99,440,2012,3,16,6,0
1,0,1,2,16.4,87,12.998,265,278,440,2012,3,16,7,0
1,0,1,2,16.4,87,15.0013,534,562,440,2012,3,16,8,0
1,0,1,2,17.22,82,0.0,277,312,440,2012,3,16,9,0
1,0,1,2,16.4,87,6.0032,136,180,440,2012,3,16,10,0
1,0,1,2,18.04,77,0.0,167,207,440,2012,3,16,11,0
1,0,1,2,18.04,82,8.9981,222,294,440,2012,3,16,12,0
1,0,1,2,18.86,77,6.0032,208,260,440,2012,3,16,13,0
1,0,1,2,19.68,72,0.0,146,202,440,2012,3,16,14,0
1,0,1,3,18.86,82,7.0015,88,107,440,2012,3,16,15,0
1,0,1,3,19.68,77,0.0,111,129,440,2012,3,16,16,0
1,0,1,3,19.68,82,6.0032,235,258,440,2012,3,16,17,0
1,0,1,3,19.68,82,6.0032,377,408,440,2012,3,16,18,0
1,0,1,2,18.86,88,0.0,273,296,440,2012,3,16,19,0
1,0,1,1,18.86,88,0.0,204,235,440,2012,3,16,20,1
1,0,1,2,18.04,94,0.0,144,152,440,2012,3,16,21,1
1,0,1,2,18.04,94,0.0,132,148,440,2012,3,16,22,1
1,0,1,2,18.04,94,0.0,104,126,440,2012,3,16,23,1
1,0,0,2,18.04,94,6.0032,87,100,441,2012,3,17,0,1
1,0,0,2,18.04,94,0.0,57,69,441,2012,3,17,1,1
1,0,0,2,18.04,88,0.0,32,42,441,2012,3,17,2,1
1,0,0,2,18.04,88,0.0,24,26,441,2012,3,17,3,1
1,0,0,2,17.22,94,0.0,2,2,441,2012,3,17,4,1
1,0,0,2,17.22,94,6.0032,3,8,441,2012,3,17,5,1
1,0,0,2,17.22,94,12.998,29,30,441,2012,3,17,6,0
1,0,0,2,16.4,100,8.9981,57,86,441,2012,3,17,7,0
1,0,0,2,17.22,94,7.0015,155,218,441,2012,3,17,8,0
1,0,0,2,18.04,88,6.0032,217,321,441,2012,3,17,9,0
1,0,0,2,20.5,77,6.0032,303,443,441,2012,3,17,10,0
1,0,0,2,21.32,77,8.9981,359,585,441,2012,3,17,11,0
1,0,0,1,22.96,68,11.0014,365,651,441,2012,3,17,12,0
1,0,0,1,24.6,60,7.0015,400,686,441,2012,3,17,13,0
1,0,0,1,25.42,53,6.0032,338,690,441,2012,3,17,14,0
1,0,0,1,26.24,53,8.9981,322,679,441,2012,3,17,15,0
1,0,0,1,26.24,50,0.0,318,685,441,2012,3,17,16,0
1,0,0,1,26.24,50,8.9981,357,648,441,2012,3,17,17,0
1,0,0,1,25.42,57,19.9995,339,560,441,2012,3,17,18,0
1,0,0,1,23.78,64,19.0012,262,417,441,2012,3,17,19,0
1,0,0,1,22.96,64,12.998,182,271,441,2012,3,17,20,1
1,0,0,1,22.14,68,11.0014,169,223,441,2012,3,17,21,1
1,0,0,1,22.14,68,0.0,153,211,441,2012,3,17,22,1
1,0,0,1,20.5,77,11.0014,151,185,441,2012,3,17,23,1
1,0,0,1,18.86,88,12.998,80,107,442,2012,3,18,0,1
1,0,0,1,18.86,82,8.9981,88,113,442,2012,3,18,1,1
1,0,0,2,18.86,82,7.0015,41,56,442,2012,3,18,2,1
1,0,0,2,18.04,88,8.9981,15,18,442,2012,3,18,3,1
1,0,0,2,17.22,94,11.0014,8,14,442,2012,3,18,4,1
1,0,0,2,16.4,94,7.0015,6,6,442,2012,3,18,5,1
1,0,0,2,16.4,94,7.0015,9,11,442,2012,3,18,6,0
1,0,0,3,17.22,88,11.0014,25,42,442,2012,3,18,7,0
1,0,0,2,17.22,88,7.0015,71,96,442,2012,3,18,8,0
1,0,0,2,17.22,88,6.0032,113,178,442,2012,3,18,9,0
1,0,0,2,17.22,88,7.0015,212,351,442,2012,3,18,10,0
1,0,0,2,18.04,82,11.0014,239,368,442,2012,3,18,11,0
1,0,0,2,18.04,88,8.9981,281,503,442,2012,3,18,12,0
1,0,0,2,18.86,82,11.0014,346,544,442,2012,3,18,13,0
1,0,0,2,20.5,77,6.0032,303,521,442,2012,3,18,14,0
1,0,0,1,22.14,68,6.0032,314,554,442,2012,3,18,15,0
1,0,0,1,22.14,73,6.0032,312,541,442,2012,3,18,16,0
1,0,0,1,22.96,64,6.0032,308,541,442,2012,3,18,17,0
1,0,0,1,22.96,64,11.0014,294,459,442,2012,3,18,18,0
1,0,0,1,22.96,64,11.0014,234,352,442,2012,3,18,19,0
1,0,0,1,21.32,77,8.9981,139,198,442,2012,3,18,20,1
1,0,0,1,21.32,72,6.0032,129,173,442,2012,3,18,21,1
1,0,0,1,20.5,77,7.0015,79,100,442,2012,3,18,22,1
1,0,0,1,19.68,82,11.0014,39,46,442,2012,3,18,23,1
1,0,1,1,19.68,82,7.0015,19,23,443,2012,3,19,0,1
1,0,1,1,18.86,88,7.0015,15,15,443,2012,3,19,1,1
1,0,1,1,18.86,88,11.0014,7,8,443,2012,3,19,2,1
1,0,1,1,18.86,88,6.0032,2,2,443,2012,3,19,3,1
1,0,1,1,18.04,94,0.0,3,3,443,2012,3,19,4,1
1,0,1,1,18.04,94,0.0,31,31,443,2012,3,19,5,1
1,0,1,1,18.86,88,8.9981,118,120,443,2012,3,19,6,0
1,0,1,1,18.86,88,12.998,329,354,443,2012,3,19,7,0
1,0,1,1,18.86,88,7.0015,563,579,443,2012,3,19,8,0
1,0,1,1,20.5,72,11.0014,276,331,443,2012,3,19,9,0
1,0,1,1,21.32,72,8.9981,128,184,443,2012,3,19,10,0
1,0,1,1,22.96,68,11.0014,145,201,443,2012,3,19,11,0
1,0,1,1,24.6,64,16.9979,211,282,443,2012,3,19,12,0
1,0,1,1,25.42,61,16.9979,194,263,443,2012,3,19,13,0
1,0,1,2,26.24,57,12.998,200,260,443,2012,3,19,14,0
1,0,1,1,26.24,57,15.0013,189,286,443,2012,3,19,15,0
1,0,1,1,27.06,50,15.0013,320,385,443,2012,3,19,16,0
1,0,1,1,26.24,53,15.0013,615,721,443,2012,3,19,17,0
1,0,1,1,26.24,57,16.9979,681,801,443,2012,3,19,18,0
1,0,1,1,25.42,61,15.0013,463,549,443,2012,3,19,19,1
1,0,1,1,24.6,64,15.0013,296,330,443,2012,3,19,20,1
1,0,1,1,24.6,64,11.0014,190,223,443,2012,3,19,21,1
1,0,1,2,22.96,73,11.0014,131,148,443,2012,3,19,22,1
1,0,1,2,22.96,78,8.9981,45,54,443,2012,3,19,23,1
2,0,0,2,14.76,76,16.9979,59,67,456,2012,4,1,0,1
2,0,0,2,14.76,76,11.0014,49,62,456,2012,4,1,1,1
2,0,0,2,14.76,76,11.0014,61,81,456,2012,4,1,2,1
2,0,0,2,13.94,81,8.9981,21,25,456,2012,4,1,3,1
2,0,0,2,13.94,81,6.0032,9,12,456,2012,4,1,4,1
2,0,0,2,13.94,81,6.0032,10,18,456,2012,4,1,5,0
2,0,0,2,14.76,76,8.9981,88,97,456,2012,4,1,6,0
2,0,0,2,14.76,71,8.9981,55,84,456,2012,4,1,7,0
2,0,0,2,14.76,76,6.0032,88,125,456,2012,4,1,8,0
2,0,0,2,14.76,81,8.9981,173,275,456,2012,4,1,9,0
2,0,0,2,16.4,71,7.0015,228,360,456,2012,4,1,10,0
2,0,0,2,16.4,71,12.998,271,451,456,2012,4,1,11,0
2,0,0,2,17.22,67,15.0013,258,445,456,2012,4,1,12,0
2,0,0,2,18.04,62,12.998,274,464,456,2012,4,1,13,0
2,0,0,2,19.68,55,15.0013,278,561,456,2012,4,1,14,0
2,0,0,1,20.5,55,16.9979,278,573,456,2012,4,1,15,0
2,0,0,1,21.32,52,16.9979,275,511,456,2012,4,1,16,0
2,0,0,1,21.32,55,19.0012,323,555,456,2012,4,1,17,0
2,0,0,1,21.32,52,19.9995,279,432,456,2012,4,1,18,1
2,0,0,1,21.32,55,15.0013,236,346,456,2012,4,1,19,1
2,0,0,2,20.5,59,15.0013,166,232,456,2012,4,1,20,1
2,0,0,2,20.5,59,11.0014,101,134,456,2012,4,1,21,1
2,0,0,3,20.5,63,7.0015,61,68,456,2012,4,1,22,1
2,0,0,3,18.86,72,0.0,53,63,456,2012,4,1,23,1
2,0,1,3,18.04,82,7.0015,11,17,457,2012,4,2,0,1
2,0,1,3,17.22,88,6.0032,5,5,457,2012,4,2,1,1
2,0,1,3,18.04,94,8.9981,3,5,457,2012,4,2,2,1
2,0,1,1,16.4,76,32.9975,2,4,457,2012,4,2,4,1
2,0,1,1,16.4,76,32.9975,22,24,457,2012,4,2,5,0
2,0,1,1,14.76,71,31.0009,104,110,457,2012,4,2,6,0
2,0,1,1,13.94,66,26.0027,294,306,457,2012,4,2,7,0
2,0,1,1,14.76,57,22.0028,553,589,457,2012,4,2,8,0
2,0,1,1,15.58,54,23.9994,265,317,457,2012,4,2,9,0
2,0,1,1,16.4,50,35.0008,119,204,457,2012,4,2,10,0
2,0,1,1,17.22,47,30.0026,128,209,457,2012,4,2,11,0
2,0,1,1,18.04,44,30.0026,181,281,457,2012,4,2,12,0
2,0,1,1,18.86,36,19.9995,184,281,457,2012,4,2,13,0
2,0,1,1,18.86,31,27.9993,141,268,457,2012,4,2,14,0
2,0,1,1,19.68,33,27.9993,192,324,457,2012,4,2,15,0
2,0,1,1,20.5,34,22.0028,291,395,457,2012,4,2,16,0
2,0,1,1,20.5,29,19.0012,601,729,457,2012,4,2,17,0
2,0,1,1,20.5,27,16.9979,543,618,457,2012,4,2,18,1
2,0,1,1,20.5,27,16.9979,428,494,457,2012,4,2,19,1
2,0,1,1,18.86,31,11.0014,281,329,457,2012,4,2,20,1
2,0,1,1,18.86,28,8.9981,214,238,457,2012,4,2,21,1
2,0,1,1,17.22,44,12.998,106,123,457,2012,4,2,22,1
2,0,1,1,18.04,35,11.0014,60,66,457,2012,4,2,23,1
2,0,1,1,16.4,43,8.9981,32,33,458,2012,4,3,0,1
2,0,1,1,15.58,46,15.0013,11,11,458,2012,4,3,1,1
2,0,1,1,14.76,53,11.0014,5,5,458,2012,4,3,2,1
2,0,1,1,15.58,46,0.0,3,3,458,2012,4,3,3,1
2,0,1,1,13.12,66,6.0032,1,1,458,2012,4,3,4,1
2,0,1,1,13.12,66,6.0032,25,27,458,2012,4,3,5,0
2,0,1,1,12.3,61,6.0032,98,100,458,2012,4,3,6,0
2,0,1,1,13.12,66,6.0032,327,341,458,2012,4,3,7,0
2,0,1,1,13.94,57,0.0,577,604,458,2012,4,3,8,0
2,0,1,1,17.22,38,6.0032,354,408,458,2012,4,3,9,0
2,0,1,1,18.04,33,0.0,142,219,458,2012,4,3,10,0
2,0,1,1,19.68,23,0.0,167,258,458,2012,4,3,11,0
2,0,1,1,21.32,25,0.0,230,331,458,2012,4,3,12,0
2,0,1,1,22.96,19,16.9979,225,345,458,2012,4,3,13,0
2,0,1,1,22.96,21,15.0013,191,311,458,2012,4,3,14,0
2,0,1,1,24.6,20,12.998,207,316,458,2012,4,3,15,0
2,0,1,1,25.42,21,11.0014,340,485,458,2012,4,3,16,0
2,0,1,1,25.42,17,12.998,634,757,458,2012,4,3,17,0
2,0,1,1,24.6,26,11.0014,661,800,458,2012,4,3,18,1
2,0,1,1,22.96,26,7.0015,460,558,458,2012,4,3,19,1
2,0,1,1,22.96,24,8.9981,325,379,458,2012,4,3,20,1
2,0,1,1,22.14,45,0.0,210,243,458,2012,4,3,21,1
2,0,1,1,20.5,51,0.0,133,158,458,2012,4,3,22,1
2,0,1,1,20.5,59,0.0,66,79,458,2012,4,3,23,1
2,0,1,1,19.68,48,0.0,23,41,459,2012,4,4,0,1
2,0,1,1,18.86,59,0.0,11,11,459,2012,4,4,1,1
2,0,1,1,18.86,51,0.0,5,5,459,2012,4,4,2,1
2,0,1,1,18.04,58,6.0032,3,3,459,2012,4,4,3,1
2,0,1,1,17.22,67,6.0032,1,1,459,2012,4,4,4,1
2,0,1,1,17.22,67,6.0032,27,27,459,2012,4,4,5,0
2,0,1,2,17.22,58,0.0,120,126,459,2012,4,4,6,0
2,0,1,2,18.04,62,0.0,354,366,459,2012,4,4,7,0
2,0,1,2,18.04,72,7.0015,653,684,459,2012,4,4,8,0
2,0,1,2,19.68,55,8.9981,316,363,459,2012,4,4,9,0
2,0,1,2,22.14,45,8.9981,99,167,459,2012,4,4,10,0
2,0,1,2,24.6,43,23.9994,152,213,459,2012,4,4,11,0
2,0,1,2,24.6,46,27.9993,210,283,459,2012,4,4,12,0
2,0,1,2,24.6,46,16.9979,181,251,459,2012,4,4,13,0
2,0,1,2,25.42,46,12.998,176,258,459,2012,4,4,14,0
2,0,1,2,26.24,44,19.0012,182,268,459,2012,4,4,15,0
2,0,1,2,26.24,44,19.0012,304,390,459,2012,4,4,16,0
2,0,1,1,27.06,41,19.9995,645,744,459,2012,4,4,17,0
2,0,1,1,27.06,41,16.9979,646,759,459,2012,4,4,18,1
2,0,1,1,27.06,39,15.0013,419,494,459,2012,4,4,19,1
2,0,1,1,26.24,27,15.0013,333,372,459,2012,4,4,20,1
2,0,1,1,24.6,23,22.0028,255,298,459,2012,4,4,21,1
2,0,1,1,22.96,22,11.0014,151,181,459,2012,4,4,22,1
2,0,1,1,21.32,23,27.9993,112,131,459,2012,4,4,23,1
2,0,1,1,21.32,23,27.9993,33,45,460,2012,4,5,0,1
2,0,1,1,19.68,27,22.0028,9,13,460,2012,4,5,1,1
2,0,1,1,18.86,33,30.0026,11,18,460,2012,4,5,2,1
2,0,1,1,17.22,41,19.9995,5,5,460,2012,4,5,3,1
2,0,1,1,15.58,43,19.0012,1,1,460,2012,4,5,4,1
2,0,1,1,15.58,43,19.0012,28,29,460,2012,4,5,5,0
2,0,1,1,14.76,46,22.0028,118,126,460,2012,4,5,6,0
2,0,1,1,13.94,49,12.998,339,354,460,2012,4,5,7,0
2,0,1,1,14.76,46,15.0013,610,638,460,2012,4,5,8,0
2,0,1,1,16.4,37,16.9979,290,351,460,2012,4,5,9,0
2,0,1,1,17.22,35,19.0012,158,246,460,2012,4,5,10,0
2,0,1,2,17.22,38,15.0013,159,268,460,2012,4,5,11,0
2,0,1,1,18.04,33,0.0,210,276,460,2012,4,5,12,0
2,0,1,1,18.86,31,0.0,202,291,460,2012,4,5,13,0
2,0,1,1,18.86,33,11.0014,144,287,460,2012,4,5,14,0
2,0,1,1,20.5,31,7.0015,171,269,460,2012,4,5,15,0
2,0,1,1,20.5,31,12.998,318,402,460,2012,4,5,16,0
2,0,1,1,20.5,31,11.0014,677,822,460,2012,4,5,17,0
2,0,1,1,20.5,31,7.0015,618,698,460,2012,4,5,18,1
2,0,1,1,19.68,31,16.9979,423,487,460,2012,4,5,19,1
2,0,1,1,18.04,41,12.998,279,312,460,2012,4,5,20,1
2,0,1,1,17.22,47,12.998,209,234,460,2012,4,5,21,1
2,0,1,1,16.4,47,12.998,129,149,460,2012,4,5,22,1
2,0,1,1,16.4,50,8.9981,124,136,460,2012,4,5,23,1
2,0,1,1,16.4,43,0.0,49,61,461,2012,4,6,0,1
2,0,1,1,14.76,62,8.9981,28,38,461,2012,4,6,1,1
2,0,1,1,14.76,50,26.0027,5,11,461,2012,4,6,2,1
2,0,1,1,13.94,53,22.0028,5,8,461,2012,4,6,3,1
2,0,1,1,13.94,49,16.9979,3,5,461,2012,4,6,4,1
2,0,1,1,13.12,53,22.0028,23,23,461,2012,4,6,5,0
2,0,1,1,12.3,49,26.0027,80,80,461,2012,4,6,6,0
2,0,1,1,12.3,49,19.0012,231,246,461,2012,4,6,7,0
2,0,1,1,12.3,49,22.0028,489,508,461,2012,4,6,8,0
2,0,1,1,13.94,42,22.0028,318,376,461,2012,4,6,9,0
2,0,1,1,14.76,40,22.0028,157,238,461,2012,4,6,10,0
2,0,1,1,16.4,37,19.9995,179,291,461,2012,4,6,11,0
2,0,1,1,17.22,35,19.9995,224,337,461,2012,4,6,12,0
2,0,1,1,18.04,33,22.0028,238,411,461,2012,4,6,13,0
2,0,1,1,19.68,29,26.0027,250,490,461,2012,4,6,14,0
2,0,1,1,20.5,27,19.0012,319,537,461,2012,4,6,15,0
2,0,1,1,20.5,22,27.9993,352,536,461,2012,4,6,16,0
2,0,1,1,21.32,23,27.9993,483,655,461,2012,4,6,17,0
2,0,1,1,20.5,22,31.0009,380,484,461,2012,4,6,18,1
2,0,1,1,19.68,23,19.9995,297,412,461,2012,4,6,19,1
2,0,1,1,18.86,24,19.0012,191,252,461,2012,4,6,20,1
2,0,1,1,18.04,26,8.9981,136,190,461,2012,4,6,21,1
2,0,1,1,16.4,35,15.0013,124,158,461,2012,4,6,22,1
2,0,1,1,17.22,30,19.0012,92,113,461,2012,4,6,23,1
2,0,0,1,17.22,26,19.9995,85,94,462,2012,4,7,0,1
2,0,0,1,16.4,28,16.9979,60,69,462,2012,4,7,1,1
2,0,0,1,14.76,29,23.9994,25,36,462,2012,4,7,2,1
2,0,0,1,14.76,32,16.9979,21,28,462,2012,4,7,3,1
2,0,0,1,13.12,36,11.0014,4,7,462,2012,4,7,4,1
2,0,0,1,13.12,33,11.0014,2,2,462,2012,4,7,5,0
2,0,0,1,13.12,36,12.998,18,19,462,2012,4,7,6,0
2,0,0,1,13.12,33,19.0012,40,54,462,2012,4,7,7,0
2,0,0,1,13.94,34,16.9979,94,123,462,2012,4,7,8,0
2,0,0,1,16.4,30,16.9979,173,276,462,2012,4,7,9,0
2,0,0,1,17.22,28,16.9979,176,363,462,2012,4,7,10,0
2,0,0,1,18.04,24,19.9995,244,495,462,2012,4,7,11,0
2,0,0,1,18.86,23,26.0027,270,590,462,2012,4,7,12,0
2,0,0,1,20.5,22,12.998,288,643,462,2012,4,7,13,0
2,0,0,1,20.5,22,19.9995,252,578,462,2012,4,7,14,0
2,0,0,1,21.32,19,27.9993,305,626,462,2012,4,7,15,0
2,0,0,1,22.14,19,26.0027,261,615,462,2012,4,7,16,0
2,0,0,1,22.14,19,27.9993,268,567,462,2012,4,7,17,0
2,0,0,1,22.14,18,19.9995,290,517,462,2012,4,7,18,1
2,0,0,1,22.14,16,22.0028,243,413,462,2012,4,7,19,1
2,0,0,1,20.5,20,15.0013,135,208,462,2012,4,7,20,1
2,0,0,1,20.5,20,12.998,159,234,462,2012,4,7,21,1
2,0,0,1,19.68,20,12.998,106,182,462,2012,4,7,22,1
2,0,0,1,18.86,23,15.0013,86,118,462,2012,4,7,23,1
2,0,0,1,18.04,24,15.0013,64,85,463,2012,4,8,0,1
2,0,0,1,18.04,24,15.0013,50,64,463,2012,4,8,1,1
2,0,0,1,18.04,24,15.0013,25,32,463,2012,4,8,2,1
2,0,0,1,17.22,26,8.9981,18,26,463,2012,4,8,3,1
2,0,0,1,16.4,40,0.0,7,7,463,2012,4,8,4,0
2,0,0,1,15.58,46,0.0,8,12,463,2012,4,8,5,0
2,0,0,1,14.76,37,0.0,21,28,463,2012,4,8,6,0
2,0,0,1,15.58,27,11.0014,25,37,463,2012,4,8,7,0
2,0,0,1,16.4,30,12.998,65,84,463,2012,4,8,8,0
2,0,0,1,18.04,26,15.0013,108,179,463,2012,4,8,9,0
2,0,0,1,20.5,25,15.0013,186,299,463,2012,4,8,10,0
2,0,0,1,20.5,25,19.0012,209,404,463,2012,4,8,11,0
2,0,0,1,22.14,24,16.9979,259,457,463,2012,4,8,12,0
2,0,0,1,23.78,23,11.0014,254,483,463,2012,4,8,13,0
2,0,0,1,24.6,18,30.0026,249,503,463,2012,4,8,14,0
2,0,0,1,25.42,17,23.9994,226,486,463,2012,4,8,15,0
2,0,0,1,26.24,19,22.0028,244,476,463,2012,4,8,16,0
2,0,0,1,25.42,22,19.9995,226,411,463,2012,4,8,17,0
2,0,0,1,25.42,25,22.0028,159,310,463,2012,4,8,18,1
2,0,0,1,24.6,23,26.0027,187,276,463,2012,4,8,19,1
2,0,0,1,22.96,28,27.9993,146,211,463,2012,4,8,20,1
2,0,0,1,21.32,34,15.0013,77,130,463,2012,4,8,21,1
2,0,0,1,20.5,36,15.0013,85,118,463,2012,4,8,22,1
2,0,0,1,20.5,39,16.9979,41,51,463,2012,4,8,23,1
2,0,1,1,19.68,39,19.0012,29,37,464,2012,4,9,0,1
2,0,1,1,18.86,41,8.9981,12,16,464,2012,4,9,1,1
2,0,1,1,18.86,31,12.998,4,6,464,2012,4,9,2,1
2,0,1,1,18.04,30,11.0014,3,3,464,2012,4,9,3,1
2,0,1,1,18.04,24,12.998,3,5,464,2012,4,9,4,0
2,0,1,1,18.04,24,12.998,30,32,464,2012,4,9,5,0
2,0,1,1,17.22,26,15.0013,108,111,464,2012,4,9,6,0
2,0,1,1,17.22,28,12.998,320,331,464,2012,4,9,7,0
2,0,1,1,18.04,30,12.998,595,617,464,2012,4,9,8,0
2,0,1,1,18.86,31,23.9994,236,286,464,2012,4,9,9,0
2,0,1,1,20.5,27,32.9975,113,178,464,2012,4,9,10,0
2,0,1,1,21.32,27,27.9993,127,223,464,2012,4,9,11,0
2,0,1,1,22.14,28,47.9988,186,280,464,2012,4,9,12,0
2,0,1,1,22.14,28,39.0007,173,281,464,2012,4,9,13,0
2,0,1,1,22.96,28,36.9974,152,218,464,2012,4,9,14,0
2,0,1,1,23.78,28,36.9974,173,255,464,2012,4,9,15,0
2,0,1,1,22.96,30,27.9993,310,391,464,2012,4,9,16,0
2,0,1,1,22.14,32,27.9993,565,632,464,2012,4,9,17,0
2,0,1,1,22.14,34,19.9995,586,646,464,2012,4,9,18,1
2,0,1,1,21.32,34,23.9994,386,421,464,2012,4,9,19,1
2,0,1,1,20.5,36,30.0026,255,276,464,2012,4,9,20,1
2,0,1,3,19.68,41,27.9993,151,165,464,2012,4,9,21,1
2,0,1,2,18.86,41,32.9975,102,108,464,2012,4,9,22,1
2,0,1,1,18.04,44,19.9995,61,67,464,2012,4,9,23,1
2,0,1,2,18.04,47,19.0012,23,26,465,2012,4,10,0,1
2,0,1,1,17.22,50,15.0013,9,9,465,2012,4,10,1,1
2,0,1,1,14.76,71,8.9981,2,2,465,2012,4,10,2,1
2,0,1,1,14.76,71,8.9981,2,2,465,2012,4,10,3,1
2,0,1,1,13.94,71,8.9981,2,2,465,2012,4,10,4,0
2,0,1,1,13.94,71,8.9981,24,24,465,2012,4,10,5,0
2,0,1,1,13.94,71,7.0015,100,103,465,2012,4,10,6,0
2,0,1,1,13.94,71,7.0015,368,384,465,2012,4,10,7,0
2,0,1,1,15.58,62,8.9981,670,692,465,2012,4,10,8,0
2,0,1,1,17.22,67,12.998,303,319,465,2012,4,10,9,0
2,0,1,1,18.86,47,11.0014,132,181,465,2012,4,10,10,0
2,0,1,1,20.5,36,0.0,161,239,465,2012,4,10,11,0
2,0,1,1,22.14,22,19.0012,184,259,465,2012,4,10,12,0
2,0,1,1,21.32,23,11.0014,202,283,465,2012,4,10,13,0
2,0,1,1,22.14,24,12.998,149,224,465,2012,4,10,14,0
2,0,1,1,22.96,21,19.9995,157,203,465,2012,4,10,15,0
2,0,1,1,23.78,21,16.9979,296,362,465,2012,4,10,16,0
2,0,1,1,22.96,21,35.0008,656,744,465,2012,4,10,17,0
2,0,1,1,22.14,22,27.9993,626,704,465,2012,4,10,18,1
2,0,1,1,21.32,20,23.9994,428,479,465,2012,4,10,19,1
2,0,1,1,18.86,28,26.0027,248,282,465,2012,4,10,20,1
2,0,1,1,18.04,30,30.0026,191,206,465,2012,4,10,21,1
2,0,1,1,16.4,37,32.9975,118,127,465,2012,4,10,22,1
2,0,1,1,14.76,40,27.9993,48,62,465,2012,4,10,23,1
2,0,1,1,13.94,36,27.9993,22,30,466,2012,4,11,0,1
