season,holiday,workingday,weather,temp,humidity,windspeed,count,date,years,months,days,hours,is_night
1,0,1,3,14.76,87,6.0032,101,426,2012,3,2,21,1
1,0,1,2,14.76,87,0.0,75,426,2012,3,2,22,1
1,0,1,2,14.76,87,0.0,23,426,2012,3,2,23,1
1,0,0,3,14.76,93,6.0032,22,427,2012,3,3,0,1
1,0,0,3,14.76,93,0.0,44,427,2012,3,3,1,1
1,0,0,3,14.76,93,6.0032,38,427,2012,3,3,2,1
1,0,0,2,14.76,93,11.0014,21,427,2012,3,3,3,1
1,0,0,2,14.76,93,12.998,2,427,2012,3,3,4,1
1,0,0,2,14.76,93,6.0032,2,427,2012,3,3,5,1
1,0,0,2,14.76,93,6.0032,7,427,2012,3,3,6,1
1,0,0,2,14.76,93,8.9981,16,427,2012,3,3,7,Rise
1,0,0,3,14.76,93,0.0,48,427,2012,3,3,8,0
1,0,0,3,15.58,87,6.0032,94,427,2012,3,3,9,0
1,0,0,2,16.4,87,0.0,168,427,2012,3,3,10,0
1,0,0,2,16.4,87,6.0032,214,427,2012,3,3,11,0
1,0,0,2,17.22,67,16.9979,299,427,2012,3,3,12,0
1,0,0,1,18.04,51,19.0012,339,427,2012,3,3,13,0
1,0,0,2,18.86,44,23.9994,430,427,2012,3,3,14,0
1,0,0,1,19.68,29,19.9995,399,427,2012,3,3,15,0
1,0,0,1,20.5,27,19.9995,467,427,2012,3,3,16,0
1,0,0,1,20.5,23,22.0028,385,427,2012,3,3,17,0
1,0,0,1,20.5,25,16.9979,303,427,2012,3,3,18,0
1,0,0,1,18.86,33,11.0014,225,427,2012,3,3,19,0
1,0,0,1,18.04,30,8.9981,149,427,2012,3,3,20,Set
1,0,0,1,18.86,19,22.0028,154,427,2012,3,3,21,1
1,0,0,1,18.04,21,8.9981,134,427,2012,3,3,22,1
1,0,0,1,17.22,24,0.0,106,427,2012,3,3,23,1
1,0,0,2,16.4,30,23.9994,72,428,2012,3,4,0,1
1,0,0,2,15.58,34,12.998,76,428,2012,3,4,1,1
1,0,0,2,14.76,40,11.0014,80,428,2012,3,4,2,1
1,0,0,2,14.76,43,8.9981,26,428,2012,3,4,3,1
1,0,0,2,13.94,46,12.998,14,428,2012,3,4,4,1
1,0,0,2,13.94,46,15.0013,5,428,2012,3,4,5,1
1,0,0,2,12.3,52,19.9995,5,428,2012,3,4,6,1
1,0,0,2,12.3,52,19.9995,23,428,2012,3,4,7,Rise
1,0,0,1,12.3,52,22.0028,66,428,2012,3,4,8,0
1,0,0,1,12.3,49,30.0026,118,428,2012,3,4,9,0
1,0,0,1,12.3,49,22.0028,192,428,2012,3,4,10,0
1,0,0,1,13.12,45,26.0027,256,428,2012,3,4,11,0
1,0,0,1,13.94,42,23.9994,327,428,2012,3,4,12,0
1,0,0,1,14.76,37,23.9994,364,428,2012,3,4,13,0
1,0,0,1,14.76,34,23.9994,332,428,2012,3,4,14,0
1,0,0,1,14.76,32,35.0008,334,428,2012,3,4,15,0
1,0,0,1,14.76,29,32.9975,299,428,2012,3,4,16,0
1,0,0,1,13.94,31,36.9974,263,428,2012,3,4,17,0
1,0,0,1,13.12,33,40.9973,184,428,2012,3,4,18,0
1,0,0,1,12.3,36,32.9975,132,428,2012,3,4,19,0
1,0,0,1,11.48,38,16.9979,88,428,2012,3,4,20,Set
1,0,0,1,11.48,36,15.0013,79,428,2012,3,4,21,1
1,0,0,1,10.66,41,16.9979,62,428,2012,3,4,22,1
1,0,0,1,10.66,41,12.998,26,428,2012,3,4,23,1
1,0,1,1,9.84,44,12.998,17,429,2012,3,5,0,1
1,0,1,1,9.84,48,8.9981,6,429,2012,3,5,1,1
1,0,1,1,9.84,48,8.9981,4,429,2012,3,5,2,1
1,0,1,1,9.02,51,11.0014,1,429,2012,3,5,3,1
1,0,1,1,8.2,55,6.0032,1,429,2012,3,5,4,1
1,0,1,1,8.2,55,6.0032,18,429,2012,3,5,5,1
1,0,1,1,7.38,59,8.9981,91,429,2012,3,5,6,Rise
1,0,1,1,7.38,59,8.9981,260,429,2012,3,5,7,0
1,0,1,1,8.2,59,7.0015,428,429,2012,3,5,8,0
1,0,1,2,9.02,60,6.0032,197,429,2012,3,5,9,0
1,0,1,2,9.84,60,0.0,86,429,2012,3,5,10,0
1,0,1,2,10.66,56,8.9981,103,429,2012,3,5,11,0
1,0,1,2,10.66,52,0.0,137,429,2012,3,5,12,0
1,0,1,2,10.66,55,19.9995,120,429,2012,3,5,13,0
1,0,1,2,11.48,57,23.9994,128,429,2012,3,5,14,0
1,0,1,2,12.3,53,12.998,130,429,2012,3,5,15,0
1,0,1,1,12.3,45,19.9995,210,429,2012,3,5,16,0
1,0,1,3,12.3,45,19.9995,387,429,2012,3,5,17,0
1,0,1,3,11.48,55,43.9989,375,429,2012,3,5,18,0
1,0,1,1,10.66,53,15.0013,226,429,2012,3,5,19,0
1,0,1,1,10.66,37,31.0009,179,429,2012,3,5,20,Set
1,0,1,1,10.66,37,26.0027,120,429,2012,3,5,21,1
1,0,1,1,9.84,35,22.0028,78,429,2012,3,5,22,1
1,0,1,1,9.02,37,39.0007,31,429,2012,3,5,23,1
1,0,1,1,9.02,37,19.9995,8,430,2012,3,6,0,1
1,0,1,1,8.2,44,16.9979,6,430,2012,3,6,1,1
1,0,1,1,8.2,44,15.0013,4,430,2012,3,6,2,1
1,0,1,1,7.38,51,19.0012,1,430,2012,3,6,3,1
1,0,1,1,7.38,51,19.9995,3,430,2012,3,6,4,1
1,0,1,1,7.38,51,15.0013,25,430,2012,3,6,5,1
1,0,1,1,7.38,51,7.0015,102,430,2012,3,6,6,Rise
1,0,1,1,6.56,55,8.9981,275,430,2012,3,6,7,0
1,0,1,1,6.56,59,7.0015,501,430,2012,3,6,8,0
1,0,1,1,9.02,47,0.0,233,430,2012,3,6,9,0
1,0,1,1,9.84,44,0.0,129,430,2012,3,6,10,0
1,0,1,1,10.66,41,11.0014,130,430,2012,3,6,11,0
1,0,1,1,10.66,41,7.0015,138,430,2012,3,6,12,0
1,0,1,1,12.3,39,8.9981,164,430,2012,3,6,13,0
1,0,1,1,13.12,36,15.0013,136,430,2012,3,6,14,0
1,0,1,1,13.94,36,19.9995,166,430,2012,3,6,15,0
1,0,1,1,14.76,32,19.0012,250,430,2012,3,6,16,0
1,0,1,1,14.76,34,19.0012,446,430,2012,3,6,17,0
1,0,1,1,13.94,42,22.0028,457,430,2012,3,6,18,0
1,0,1,1,13.94,46,19.9995,287,430,2012,3,6,19,Set
1,0,1,1,13.12,49,12.998,187,430,2012,3,6,20,1
1,0,1,1,13.12,49,12.998,148,430,2012,3,6,21,1
1,0,1,1,11.48,56,11.0014,106,430,2012,3,6,22,1
1,0,1,1,11.48,61,15.0013,54,430,2012,3,6,23,1
1,0,1,1,11.48,65,19.0012,15,431,2012,3,7,0,1
1,0,1,1,12.3,61,19.9995,5,431,2012,3,7,1,1
1,0,1,1,12.3,56,19.0012,4,431,2012,3,7,2,1
1,0,1,1,12.3,56,23.9994,3,431,2012,3,7,3,1
1,0,1,1,11.48,61,22.0028,3,431,2012,3,7,4,1
1,0,1,1,11.48,56,19.9995,18,431,2012,3,7,5,1
1,0,1,1,11.48,61,26.0027,108,431,2012,3,7,6,Rise
1,0,1,1,10.66,65,26.0027,344,431,2012,3,7,7,0
1,0,1,1,11.48,61,19.9995,566,431,2012,3,7,8,0
1,0,1,1,12.3,61,22.0028,264,431,2012,3,7,9,0
1,0,1,1,14.76,50,19.9995,147,431,2012,3,7,10,0
1,0,1,1,17.22,38,19.9995,161,431,2012,3,7,11,0
1,0,1,1,18.04,38,26.0027,215,431,2012,3,7,12,0
1,0,1,1,20.5,34,27.9993,205,431,2012,3,7,13,0
1,0,1,1,21.32,36,22.0028,175,431,2012,3,7,14,0
1,0,1,1,22.14,37,30.0026,209,431,2012,3,7,15,0
1,0,1,1,22.96,37,27.9993,288,431,2012,3,7,16,0
1,0,1,1,22.96,43,32.9975,612,431,2012,3,7,17,0
1,0,1,1,22.96,40,31.0009,544,431,2012,3,7,18,0
1,0,1,1,22.14,42,23.9994,361,431,2012,3,7,19,Set
1,0,1,1,20.5,51,16.9979,260,431,2012,3,7,20,1
1,0,1,1,18.04,62,16.9979,188,431,2012,3,7,21,1
1,0,1,1,18.86,59,19.9995,159,431,2012,3,7,22,1
1,0,1,1,18.04,62,22.0028,62,431,2012,3,7,23,1
1,0,1,1,18.04,62,22.0028,46,432,2012,3,8,0,1
1,0,1,1,18.86,63,22.0028,21,432,2012,3,8,1,1
1,0,1,1,18.86,63,26.0027,11,432,2012,3,8,2,1
1,0,1,1,18.86,63,26.0027,3,432,2012,3,8,3,1
1,0,1,1,18.04,72,19.0012,2,432,2012,3,8,4,1
1,0,1,1,17.22,77,15.0013,29,432,2012,3,8,5,1
1,0,1,1,17.22,77,16.9979,109,432,2012,3,8,6,Rise
1,0,1,1,17.22,77,23.9994,334,432,2012,3,8,7,0
1,0,1,1,18.04,77,26.0027,585,432,2012,3,8,8,0
1,0,1,1,18.86,72,31.0009,301,432,2012,3,8,9,0
1,0,1,1,20.5,68,31.0009,138,432,2012,3,8,10,0
1,0,1,2,22.14,60,31.0009,204,432,2012,3,8,11,0
1,0,1,2,22.96,60,30.0026,251,432,2012,3,8,12,0
1,0,1,2,24.6,49,43.0006,233,432,2012,3,8,13,0
1,0,1,2,25.42,43,43.0006,203,432,2012,3,8,14,0
1,0,1,1,26.24,38,46.0022,185,432,2012,3,8,15,0
1,0,1,2,25.42,41,43.0006,342,432,2012,3,8,16,0
1,0,1,1,25.42,38,43.9989,597,432,2012,3,8,17,0
1,0,1,2,25.42,38,36.9974,590,432,2012,3,8,18,0
1,0,1,2,24.6,40,30.0026,416,432,2012,3,8,19,Set
1,0,1,2,24.6,43,26.0027,302,432,2012,3,8,20,1
1,0,1,1,24.6,43,26.0027,233,432,2012,3,8,21,1
1,0,1,1,22.96,49,22.0028,153,432,2012,3,8,22,1
1,0,1,2,22.96,49,30.0026,94,432,2012,3,8,23,1
1,0,1,2,23.78,49,31.0009,54,433,2012,3,9,0,1
1,0,1,3,22.96,52,32.9975,26,433,2012,3,9,1,1
1,0,1,3,19.68,77,27.9993,11,433,2012,3,9,2,1
1,0,1,1,18.86,77,35.0008,7,433,2012,3,9,3,1
1,0,1,3,16.4,66,19.0012,1,433,2012,3,9,4,1
1,0,1,3,16.4,66,19.0012,29,433,2012,3,9,5,1
1,0,1,2,16.4,50,23.9994,85,433,2012,3,9,6,Rise
1,0,1,2,15.58,40,19.9995,268,433,2012,3,9,7,0
1,0,1,2,13.94,42,35.0008,501,433,2012,3,9,8,0
1,0,1,2,13.94,42,35.0008,284,433,2012,3,9,9,0
1,0,1,2,13.94,36,32.9975,159,433,2012,3,9,10,0
1,0,1,2,14.76,34,23.9994,187,433,2012,3,9,11,0
1,0,1,1,14.76,34,27.9993,201,433,2012,3,9,12,0
1,0,1,2,15.58,29,26.0027,224,433,2012,3,9,13,0
1,0,1,1,17.22,28,31.0009,178,433,2012,3,9,14,0
1,0,1,1,18.86,24,16.9979,238,433,2012,3,9,15,0
1,0,1,1,19.68,23,27.9993,343,433,2012,3,9,16,0
1,0,1,1,18.86,24,26.0027,566,433,2012,3,9,17,0
1,0,1,1,18.04,26,35.0008,470,433,2012,3,9,18,0
1,0,1,1,17.22,28,40.9973,244,433,2012,3,9,19,Set
1,0,1,1,15.58,32,23.9994,159,433,2012,3,9,20,1
1,0,1,1,14.76,34,22.0028,141,433,2012,3,9,21,1
1,0,1,1,13.94,31,32.9975,107,433,2012,3,9,22,1
1,0,1,1,13.12,33,19.9995,86,433,2012,3,9,23,1
1,0,0,1,12.3,36,23.9994,77,434,2012,3,10,0,1
1,0,0,1,12.3,36,16.9979,51,434,2012,3,10,1,1
1,0,0,1,10.66,41,16.9979,42,434,2012,3,10,2,1
1,0,0,1,10.66,41,19.9995,16,434,2012,3,10,3,1
1,0,0,1,9.84,41,23.9994,4,434,2012,3,10,4,1
1,0,0,1,9.02,42,19.0012,10,434,2012,3,10,5,1
1,0,0,1,9.02,44,19.0012,12,434,2012,3,10,6,Rise
1,0,0,1,9.02,44,16.9979,40,434,2012,3,10,7,0
1,0,0,1,9.02,44,19.9995,111,434,2012,3,10,8,0
1,0,0,1,9.84,41,22.0028,148,434,2012,3,10,9,0
1,0,0,1,10.66,35,27.9993,223,434,2012,3,10,10,0
1,0,0,1,12.3,33,22.0028,274,434,2012,3,10,11,0
1,0,0,1,12.3,33,22.0028,329,434,2012,3,10,12,0
1,0,0,1,13.12,29,19.0012,357,434,2012,3,10,13,0
1,0,0,1,13.94,27,19.0012,379,434,2012,3,10,14,0
1,0,0,1,13.94,25,0.0,406,434,2012,3,10,15,0
1,0,0,1,14.76,23,0.0,390,434,2012,3,10,16,0
1,0,0,1,14.76,23,0.0,354,434,2012,3,10,17,0
1,0,0,1,14.76,21,6.0032,297,434,2012,3,10,18,0
1,0,0,1,13.94,25,0.0,184,434,2012,3,10,19,Set
1,0,0,1,13.12,33,8.9981,121,434,2012,3,10,20,1
1,0,0,1,12.3,39,15.0013,110,434,2012,3,10,21,1
1,0,0,1,10.66,44,11.0014,100,434,2012,3,10,22,1
1,0,0,1,10.66,41,12.998,83,434,2012,3,10,23,1
1,0,0,1,10.66,44,6.0032,69,435,2012,3,11,0,1
1,0,0,1,9.84,52,11.0014,61,435,2012,3,11,1,1
1,0,0,1,9.84,60,8.9981,66,435,2012,3,11,3,1
1,0,0,1,9.84,60,8.9981,22,435,2012,3,11,4,1
1,0,0,1,9.84,60,11.0014,7,435,2012,3,11,5,1
1,0,0,1,9.84,70,11.0014,10,435,2012,3,11,6,1
1,0,0,1,9.02,69,8.9981,17,435,2012,3,11,7,Rise
1,0,0,1,9.02,69,8.9981,72,435,2012,3,11,8,0
1,0,0,1,10.66,60,15.0013,90,435,2012,3,11,9,0
1,0,0,1,13.12,49,19.0012,218,435,2012,3,11,10,0
1,0,0,1,14.76,43,19.0012,299,435,2012,3,11,11,0
1,0,0,1,16.4,37,19.9995,410,435,2012,3,11,12,0
1,0,0,1,17.22,41,19.9995,464,435,2012,3,11,13,0
1,0,0,1,18.86,31,19.0012,501,435,2012,3,11,14,0
1,0,0,1,20.5,29,19.9995,487,435,2012,3,11,15,0
1,0,0,1,20.5,31,23.9994,509,435,2012,3,11,16,0
1,0,0,1,21.32,27,19.9995,498,435,2012,3,11,17,0
1,0,0,1,21.32,29,19.0012,389,435,2012,3,11,18,0
1,0,0,1,20.5,31,19.0012,258,435,2012,3,11,19,0
1,0,0,1,18.04,47,15.0013,171,435,2012,3,11,20,Set
1,0,0,1,17.22,54,15.0013,147,435,2012,3,11,21,1
1,0,0,1,16.4,54,12.998,94,435,2012,3,11,22,1
1,0,0,1,16.4,50,11.0014,52,435,2012,3,11,23,1
1,0,1,1,15.58,54,12.998,24,436,2012,3,12,0,1
1,0,1,1,15.58,50,8.9981,10,436,2012,3,12,1,1
1,0,1,1,15.58,54,7.0015,9,436,2012,3,12,2,1
1,0,1,1,14.76,50,8.9981,2,436,2012,3,12,3,1
1,0,1,1,13.94,61,12.998,3,436,2012,3,12,4,1
1,0,1,1,13.94,61,12.998,16,436,2012,3,12,5,1
1,0,1,1,13.94,57,7.0015,88,436,2012,3,12,6,1
1,0,1,1,13.94,53,7.0015,268,436,2012,3,12,7,Rise
1,0,1,1,13.94,61,8.9981,564,436,2012,3,12,8,0
1,0,1,1,15.58,54,11.0014,281,436,2012,3,12,9,0
1,0,1,1,16.4,50,15.0013,137,436,2012,3,12,10,0
1,0,1,1,18.04,44,15.0013,150,436,2012,3,12,11,0
1,0,1,1,19.68,39,15.0013,221,436,2012,3,12,12,0
1,0,1,2,22.14,32,16.9979,250,436,2012,3,12,13,0
1,0,1,2,23.78,32,19.0012,221,436,2012,3,12,14,0
1,0,1,1,22.96,40,8.9981,233,436,2012,3,12,15,0
1,0,1,1,25.42,35,30.0026,332,436,2012,3,12,16,0
1,0,1,2,25.42,38,27.9993,644,436,2012,3,12,17,0
1,0,1,2,24.6,43,12.998,712,436,2012,3,12,18,0
1,0,1,2,22.96,49,15.0013,446,436,2012,3,12,19,0
1,0,1,2,22.96,49,15.0013,286,436,2012,3,12,20,Set
1,0,1,2,22.14,56,15.0013,205,436,2012,3,12,21,1
1,0,1,2,22.96,56,15.0013,133,436,2012,3,12,22,1
1,0,1,1,22.96,56,15.0013,63,436,2012,3,12,23,1
1,0,1,2,22.96,52,12.998,26,437,2012,3,13,0,1
1,0,1,2,21.32,59,15.0013,16,437,2012,3,13,1,1
1,0,1,3,21.32,72,19.9995,1,437,2012,3,13,2,1
1,0,1,3,21.32,72,19.9995,2,437,2012,3,13,3,1
1,0,1,2,18.86,82,12.998,1,437,2012,3,13,4,1
1,0,1,2,18.86,82,12.998,24,437,2012,3,13,5,1
1,0,1,3,18.86,82,12.998,113,437,2012,3,13,6,1
1,0,1,2,18.86,82,19.0012,308,437,2012,3,13,7,Rise
1,0,1,1,18.86,82,19.0012,593,437,2012,3,13,8,0
1,0,1,1,19.68,82,19.0012,342,437,2012,3,13,9,0
1,0,1,1,21.32,77,15.0013,143,437,2012,3,13,10,0
1,0,1,1,22.14,73,19.0012,219,437,2012,3,13,11,0
1,0,1,1,24.6,60,19.0012,244,437,2012,3,13,12,0
1,0,1,1,24.6,60,26.0027,233,437,2012,3,13,13,0
1,0,1,1,26.24,53,22.0028,212,437,2012,3,13,14,0
1,0,1,1,28.7,39,15.0013,264,437,2012,3,13,15,0
1,0,1,1,29.52,34,26.0027,365,437,2012,3,13,16,0
1,0,1,1,28.7,37,7.0015,676,437,2012,3,13,17,0
1,0,1,1,28.7,34,19.9995,734,437,2012,3,13,18,0
1,0,1,1,26.24,47,15.0013,479,437,2012,3,13,19,0
1,0,1,1,24.6,49,11.0014,351,437,2012,3,13,20,Set
1,0,1,1,23.78,56,7.0015,244,437,2012,3,13,21,1
1,0,1,1,22.96,60,6.0032,170,437,2012,3,13,22,1
1,0,1,1,22.96,56,8.9981,87,437,2012,3,13,23,1
1,0,1,1,22.14,60,7.0015,39,438,2012,3,14,0,1
1,0,1,1,21.32,63,6.0032,27,438,2012,3,14,1,1
1,0,1,1,20.5,68,12.998,2,438,2012,3,14,2,1
1,0,1,1,19.68,72,12.998,4,438,2012,3,14,3,1
1,0,1,1,19.68,67,6.0032,5,438,2012,3,14,4,1
1,0,1,1,18.04,82,8.9981,27,438,2012,3,14,5,1
1,0,1,1,18.04,82,6.0032,121,438,2012,3,14,6,1
1,0,1,1,18.04,82,7.0015,368,438,2012,3,14,7,Rise
1,0,1,1,18.04,82,0.0,662,438,2012,3,14,8,0
1,0,1,1,21.32,68,0.0,351,438,2012,3,14,9,0
1,0,1,1,22.96,56,7.0015,188,438,2012,3,14,10,0
1,0,1,2,25.42,41,11.0014,220,438,2012,3,14,11,0
1,0,1,2,26.24,29,0.0,267,438,2012,3,14,12,0
1,0,1,1,27.06,27,15.0013,254,438,2012,3,14,13,0
1,0,1,1,28.7,23,22.0028,224,438,2012,3,14,14,0
1,0,1,1,28.7,24,0.0,283,438,2012,3,14,15,0
1,0,1,1,29.52,25,12.998,356,438,2012,3,14,16,0
1,0,1,1,28.7,28,6.0032,782,438,2012,3,14,17,0
1,0,1,1,28.7,32,0.0,749,438,2012,3,14,18,0
1,0,1,1,26.24,33,11.0014,472,438,2012,3,14,19,0
1,0,1,1,25.42,35,7.0015,330,438,2012,3,14,20,Set
1,0,1,1,24.6,40,6.0032,288,438,2012,3,14,21,1
1,0,1,1,21.32,55,8.9981,202,438,2012,3,14,22,1
1,0,1,1,22.96,43,11.0014,91,438,2012,3,14,23,1
1,0,1,1,22.14,49,8.9981,60,439,2012,3,15,0,1
1,0,1,1,20.5,59,7.0015,23,439,2012,3,15,1,1
1,0,1,1,20.5,59,0.0,19,439,2012,3,15,2,1
1,0,1,1,20.5,63,0.0,7,439,2012,3,15,3,1
1,0,1,1,18.04,77,7.0015,14,439,2012,3,15,4,1
1,0,1,1,18.86,67,0.0,26,439,2012,3,15,5,1
1,0,1,1,18.04,72,6.0032,117,439,2012,3,15,6,Rise
1,0,1,1,18.04,72,6.0032,381,439,2012,3,15,7,0
1,0,1,1,18.04,77,7.0015,623,439,2012,3,15,8,0
1,0,1,1,19.68,77,6.0032,315,439,2012,3,15,9,0
1,0,1,1,21.32,68,7.0015,164,439,2012,3,15,10,0
1,0,1,1,22.96,60,8.9981,211,439,2012,3,15,11,0
1,0,1,2,25.42,50,8.9981,265,439,2012,3,15,12,0
1,0,1,2,27.06,41,6.0032,273,439,2012,3,15,13,0
1,0,1,2,29.52,30,7.0015,258,439,2012,3,15,14,0
1,0,1,1,29.52,32,15.0013,287,439,2012,3,15,15,0
1,0,1,1,29.52,37,26.0027,426,439,2012,3,15,16,0
1,0,1,1,28.7,39,16.9979,713,439,2012,3,15,17,0
1,0,1,1,27.06,44,19.0012,746,439,2012,3,15,18,0
1,0,1,2,26.24,50,12.998,425,439,2012,3,15,19,0
1,0,1,2,23.78,60,23.9994,330,439,2012,3,15,20,Set
1,0,1,1,22.14,68,19.0012,243,439,2012,3,15,21,1
1,0,1,1,21.32,68,8.9981,169,439,2012,3,15,22,1
1,0,1,1,19.68,72,12.998,97,439,2012,3,15,23,1
1,0,1,1,18.04,77,16.9979,57,440,2012,3,16,0,1
1,0,1,2,17.22,82,22.0028,26,440,2012,3,16,1,1
1,0,1,2,17.22,82,12.998,4,440,2012,3,16,2,1
1,0,1,2,16.4,87,19.0012,3,440,2012,3,16,3,1
1,0,1,2,16.4,87,16.9979,3,440,2012,3,16,4,1
1,0,1,2,16.4,87,15.0013,32,440,2012,3,16,5,1
1,0,1,2,16.4,87,11.0014,99,440,2012,3,16,6,Rise
1,0,1,2,16.4,87,12.998,278,440,2012,3,16,7,0
1,0,1,2,16.4,87,15.0013,562,440,2012,3,16,8,0
1,0,1,2,17.22,82,0.0,312,440,2012,3,16,9,0
1,0,1,2,16.4,87,6.0032,180,440,2012,3,16,10,0
1,0,1,2,18.04,77,0.0,207,440,2012,3,16,11,0
1,0,1,2,18.04,82,8.9981,294,440,2012,3,16,12,0
1,0,1,2,18.86,77,6.0032,260,440,2012,3,16,13,0
1,0,1,2,19.68,72,0.0,202,440,2012,3,16,14,0
1,0,1,3,18.86,82,7.0015,107,440,2012,3,16,15,0
1,0,1,3,19.68,77,0.0,129,440,2012,3,16,16,0
1,0,1,3,19.68,82,6.0032,258,440,2012,3,16,17,0
1,0,1,3,19.68,82,6.0032,408,440,2012,3,16,18,0
1,0,1,2,18.86,88,0.0,296,440,2012,3,16,19,0
1,0,1,1,18.86,88,0.0,235,440,2012,3,16,20,Set
1,0,1,2,18.04,94,0.0,152,440,2012,3,16,21,1
1,0,1,2,18.04,94,0.0,148,440,2012,3,16,22,1
1,0,1,2,18.04,94,0.0,126,440,2012,3,16,23,1
1,0,0,2,18.04,94,6.0032,100,441,2012,3,17,0,1
1,0,0,2,18.04,94,0.0,69,441,2012,3,17,1,1
1,0,0,2,18.04,88,0.0,42,441,2012,3,17,2,1
1,0,0,2,18.04,88,0.0,26,441,2012,3,17,3,1
1,0,0,2,17.22,94,0.0,2,441,2012,3,17,4,1
1,0,0,2,17.22,94,6.0032,8,441,2012,3,17,5,1
1,0,0,2,17.22,94,12.998,30,441,2012,3,17,6,Rise
1,0,0,2,16.4,100,8.9981,86,441,2012,3,17,7,0
1,0,0,2,17.22,94,7.0015,218,441,2012,3,17,8,0
1,0,0,2,18.04,88,6.0032,321,441,2012,3,17,9,0
1,0,0,2,20.5,77,6.0032,443,441,2012,3,17,10,0
1,0,0,2,21.32,77,8.9981,585,441,2012,3,17,11,0
1,0,0,1,22.96,68,11.0014,651,441,2012,3,17,12,0
1,0,0,1,24.6,60,7.0015,686,441,2012,3,17,13,0
1,0,0,1,25.42,53,6.0032,690,441,2012,3,17,14,0
1,0,0,1,26.24,53,8.9981,679,441,2012,3,17,15,0
1,0,0,1,26.24,50,0.0,685,441,2012,3,17,16,0
1,0,0,1,26.24,50,8.9981,648,441,2012,3,17,17,0
1,0,0,1,25.42,57,19.9995,560,441,2012,3,17,18,0
1,0,0,1,23.78,64,19.0012,417,441,2012,3,17,19,0
1,0,0,1,22.96,64,12.998,271,441,2012,3,17,20,Set
1,0,0,1,22.14,68,11.0014,223,441,2012,3,17,21,1
1,0,0,1,22.14,68,0.0,211,441,2012,3,17,22,1
1,0,0,1,20.5,77,11.0014,185,441,2012,3,17,23,1
1,0,0,1,18.86,88,12.998,107,442,2012,3,18,0,1
1,0,0,1,18.86,82,8.9981,113,442,2012,3,18,1,1
1,0,0,2,18.86,82,7.0015,56,442,2012,3,18,2,1
1,0,0,2,18.04,88,8.9981,18,442,2012,3,18,3,1
1,0,0,2,17.22,94,11.0014,14,442,2012,3,18,4,1
1,0,0,2,16.4,94,7.0015,6,442,2012,3,18,5,1
1,0,0,2,16.4,94,7.0015,11,442,2012,3,18,6,Rise
1,0,0,3,17.22,88,11.0014,42,442,2012,3,18,7,0
1,0,0,2,17.22,88,7.0015,96,442,2012,3,18,8,0
1,0,0,2,17.22,88,6.0032,178,442,2012,3,18,9,0
1,0,0,2,17.22,88,7.0015,351,442,2012,3,18,10,0
1,0,0,2,18.04,82,11.0014,368,442,2012,3,18,11,0
1,0,0,2,18.04,88,8.9981,503,442,2012,3,18,12,0
1,0,0,2,18.86,82,11.0014,544,442,2012,3,18,13,0
1,0,0,2,20.5,77,6.0032,521,442,2012,3,18,14,0
1,0,0,1,22.14,68,6.0032,554,442,2012,3,18,15,0
1,0,0,1,22.14,73,6.0032,541,442,2012,3,18,16,0
1,0,0,1,22.96,64,6.0032,541,442,2012,3,18,17,0
1,0,0,1,22.96,64,11.0014,459,442,2012,3,18,18,0
1,0,0,1,22.96,64,11.0014,352,442,2012,3,18,19,0
1,0,0,1,21.32,77,8.9981,198,442,2012,3,18,20,Set
1,0,0,1,21.32,72,6.0032,173,442,2012,3,18,21,1
1,0,0,1,20.5,77,7.0015,100,442,2012,3,18,22,1
1,0,0,1,19.68,82,11.0014,46,442,2012,3,18,23,1
1,0,1,1,19.68,82,7.0015,23,443,2012,3,19,0,1
1,0,1,1,18.86,88,7.0015,15,443,2012,3,19,1,1
1,0,1,1,18.86,88,11.0014,8,443,2012,3,19,2,1
1,0,1,1,18.86,88,6.0032,2,443,2012,3,19,3,1
1,0,1,1,18.04,94,0.0,3,443,2012,3,19,4,1
1,0,1,1,18.04,94,0.0,31,443,2012,3,19,5,1
1,0,1,1,18.86,88,8.9981,120,443,2012,3,19,6,Rise
1,0,1,1,18.86,88,12.998,354,443,2012,3,19,7,0
1,0,1,1,18.86,88,7.0015,579,443,2012,3,19,8,0
1,0,1,1,20.5,72,11.0014,331,443,2012,3,19,9,0
1,0,1,1,21.32,72,8.9981,184,443,2012,3,19,10,0
1,0,1,1,22.96,68,11.0014,201,443,2012,3,19,11,0
1,0,1,1,24.6,64,16.9979,282,443,2012,3,19,12,0
1,0,1,1,25.42,61,16.9979,263,443,2012,3,19,13,0
1,0,1,2,26.24,57,12.998,260,443,2012,3,19,14,0
1,0,1,1,26.24,57,15.0013,286,443,2012,3,19,15,0
1,0,1,1,27.06,50,15.0013,385,443,2012,3,19,16,0
1,0,1,1,26.24,53,15.0013,721,443,2012,3,19,17,0
1,0,1,1,26.24,57,16.9979,801,443,2012,3,19,18,0
1,0,1,1,25.42,61,15.0013,549,443,2012,3,19,19,Set
1,0,1,1,24.6,64,15.0013,330,443,2012,3,19,20,1
1,0,1,1,24.6,64,11.0014,223,443,2012,3,19,21,1
1,0,1,2,22.96,73,11.0014,148,443,2012,3,19,22,1
1,0,1,2,22.96,78,8.9981,54,443,2012,3,19,23,1
2,0,0,2,14.76,76,16.9979,67,456,2012,4,1,0,1
