season,holiday,workingday,weather,temp,humidity,windspeed,casual,count,date,years,months,days,hours,is_night
2,0,1,1,31.16,48,11.0014,82,440,489,2012,5,4,16,1
2,0,1,1,28.7,54,31.0009,96,643,489,2012,5,4,17,1
2,0,1,1,28.7,54,31.0009,77,641,489,2012,5,4,18,1
2,0,1,1,28.7,51,8.9981,64,452,489,2012,5,4,19,1
2,0,1,1,27.88,51,7.0015,58,313,489,2012,5,4,20,1
2,0,1,1,26.24,69,12.998,49,235,489,2012,5,4,21,1
2,0,1,1,24.6,83,8.9981,50,232,489,2012,5,4,22,1
2,0,1,1,24.6,83,6.0032,51,256,489,2012,5,4,23,1
2,0,0,1,24.6,83,0.0,42,153,490,2012,5,5,0,1
2,0,0,1,24.6,83,0.0,28,107,490,2012,5,5,1,1
2,0,0,1,23.78,88,0.0,24,75,490,2012,5,5,2,1
2,0,0,1,23.78,83,0.0,11,32,490,2012,5,5,3,1
2,0,0,1,22.96,88,7.0015,0,9,490,2012,5,5,4,1
2,0,0,1,22.96,88,6.0032,8,22,490,2012,5,5,5,1
2,0,0,2,22.14,94,0.0,9,42,490,2012,5,5,6,1
2,0,0,1,22.96,88,0.0,8,87,490,2012,5,5,7,1
2,0,0,1,23.78,83,6.0032,42,197,490,2012,5,5,8,1
2,0,0,1,25.42,78,7.0015,61,284,490,2012,5,5,9,1
2,0,0,1,27.06,65,8.9981,148,432,490,2012,5,5,10,1
2,0,0,1,28.7,58,6.0032,221,575,490,2012,5,5,11,1
2,0,0,1,29.52,58,7.0015,220,550,490,2012,5,5,12,1
2,0,0,1,30.34,55,8.9981,217,524,490,2012,5,5,13,1
2,0,0,3,28.7,61,19.9995,187,428,490,2012,5,5,14,1
2,0,0,3,27.06,74,12.998,241,541,490,2012,5,5,15,1
2,0,0,2,27.88,65,26.0027,230,540,490,2012,5,5,16,1
2,0,0,2,27.88,65,19.9995,204,502,490,2012,5,5,17,1
2,0,0,2,27.06,69,23.9994,156,434,490,2012,5,5,18,1
2,0,0,2,25.42,73,22.0028,151,405,490,2012,5,5,19,1
2,0,0,1,24.6,78,16.9979,100,309,490,2012,5,5,20,1
2,0,0,2,23.78,78,15.0013,86,269,490,2012,5,5,21,1
2,0,0,2,23.78,78,12.998,67,217,490,2012,5,5,22,1
2,0,0,2,22.96,83,19.0012,35,149,490,2012,5,5,23,1
2,0,0,2,22.96,83,8.9981,23,134,491,2012,5,6,0,1
2,0,0,2,22.14,83,15.0013,37,121,491,2012,5,6,1,1
2,0,0,2,22.14,83,19.0012,29,93,491,2012,5,6,2,1
2,0,0,2,22.14,83,12.998,9,28,491,2012,5,6,3,1
2,0,0,3,21.32,83,11.0014,9,16,491,2012,5,6,4,1
2,0,0,3,21.32,83,11.0014,1,11,491,2012,5,6,5,1
2,0,0,3,21.32,83,15.0013,3,17,491,2012,5,6,6,1
2,0,0,3,21.32,83,11.0014,5,36,491,2012,5,6,7,1
2,0,0,2,20.5,88,8.9981,23,114,491,2012,5,6,8,1
2,0,0,2,21.32,83,11.0014,63,191,491,2012,5,6,9,1
2,0,0,2,22.14,77,7.0015,112,333,491,2012,5,6,10,1
2,0,0,1,22.96,73,7.0015,144,414,491,2012,5,6,11,1
2,0,0,2,24.6,64,6.0032,207,558,491,2012,5,6,12,1
2,0,0,2,24.6,64,0.0,197,565,491,2012,5,6,13,1
2,0,0,2,24.6,64,7.0015,226,518,491,2012,5,6,14,1
2,0,0,2,25.42,61,7.0015,229,571,491,2012,5,6,15,1
2,0,0,2,25.42,61,0.0,181,544,491,2012,5,6,16,1
2,0,0,2,25.42,65,8.9981,195,511,491,2012,5,6,17,1
2,0,0,2,25.42,61,12.998,131,463,491,2012,5,6,18,1
2,0,0,2,24.6,64,11.0014,117,383,491,2012,5,6,19,1
2,0,0,1,24.6,64,12.998,73,276,491,2012,5,6,20,1
2,0,0,1,22.96,73,12.998,55,203,491,2012,5,6,21,1
2,0,0,1,22.96,73,11.0014,44,157,491,2012,5,6,22,1
2,0,0,1,21.32,77,12.998,22,102,491,2012,5,6,23,1
2,0,1,2,21.32,77,8.9981,13,34,492,2012,5,7,0,1
2,0,1,2,21.32,77,12.998,1,9,492,2012,5,7,1,1
2,0,1,1,20.5,77,12.998,1,6,492,2012,5,7,2,1
2,0,1,1,20.5,77,12.998,2,5,492,2012,5,7,3,1
2,0,1,2,18.86,88,8.9981,0,2,492,2012,5,7,4,1
2,0,1,1,18.86,88,7.0015,2,23,492,2012,5,7,5,1
2,0,1,1,18.86,88,7.0015,8,142,492,2012,5,7,6,1
2,0,1,2,19.68,82,7.0015,18,385,492,2012,5,7,7,1
2,0,1,2,20.5,82,12.998,31,639,492,2012,5,7,8,1
2,0,1,2,20.5,82,15.0013,61,350,492,2012,5,7,9,1
2,0,1,2,21.32,77,12.998,62,190,492,2012,5,7,10,1
2,0,1,2,22.14,73,12.998,64,213,492,2012,5,7,11,1
2,0,1,2,22.96,68,15.0013,74,263,492,2012,5,7,12,1
2,0,1,2,24.6,53,22.0028,75,272,492,2012,5,7,13,1
2,0,1,2,25.42,50,23.9994,59,239,492,2012,5,7,14,1
2,0,1,2,25.42,53,19.9995,76,262,492,2012,5,7,15,1
2,0,1,2,24.6,53,26.0027,68,388,492,2012,5,7,16,1
2,0,1,2,24.6,53,22.0028,102,769,492,2012,5,7,17,1
2,0,1,2,24.6,53,23.9994,78,680,492,2012,5,7,18,1
2,0,1,1,23.78,56,22.0028,83,546,492,2012,5,7,19,1
2,0,1,1,22.14,52,19.0012,46,323,492,2012,5,7,20,1
2,0,1,2,22.14,45,15.0013,37,247,492,2012,5,7,21,1
2,0,1,2,22.14,45,16.9979,26,173,492,2012,5,7,22,1
2,0,1,2,22.14,45,12.998,21,113,492,2012,5,7,23,1
2,0,1,2,21.32,52,16.9979,10,38,493,2012,5,8,0,1
2,0,1,2,21.32,59,15.0013,6,9,493,2012,5,8,1,1
2,0,1,2,21.32,63,19.9995,9,16,493,2012,5,8,2,1
2,0,1,2,21.32,68,19.0012,2,6,493,2012,5,8,3,1
2,0,1,2,21.32,68,22.0028,0,5,493,2012,5,8,4,1
2,0,1,2,21.32,72,19.0012,0,20,493,2012,5,8,5,1
2,0,1,1,20.5,77,19.9995,7,165,493,2012,5,8,6,1
2,0,1,1,21.32,72,19.0012,21,463,493,2012,5,8,7,1
2,0,1,2,22.14,73,19.9995,36,641,493,2012,5,8,8,1
2,0,1,2,22.96,68,23.9994,37,295,493,2012,5,8,9,1
2,0,1,2,23.78,68,27.9993,46,157,493,2012,5,8,10,1
2,0,1,2,24.6,64,26.0027,60,217,493,2012,5,8,11,1
2,0,1,2,25.42,65,22.0028,60,263,493,2012,5,8,12,1
2,0,1,3,26.24,65,16.9979,53,219,493,2012,5,8,13,1
2,0,1,3,25.42,69,22.0028,8,71,493,2012,5,8,14,1
2,0,1,3,25.42,73,16.9979,40,134,493,2012,5,8,15,1
2,0,1,3,26.24,73,15.0013,54,389,493,2012,5,8,16,1
2,0,1,2,26.24,69,19.0012,77,717,493,2012,5,8,17,1
2,0,1,2,26.24,69,19.0012,69,710,493,2012,5,8,18,1
2,0,1,2,26.24,69,19.0012,59,458,493,2012,5,8,19,1
2,0,1,2,26.24,69,19.0012,40,302,493,2012,5,8,20,1
2,0,1,2,26.24,65,19.0012,21,223,493,2012,5,8,21,1
2,0,1,3,24.6,78,16.9979,13,147,493,2012,5,8,22,1
2,0,1,3,24.6,78,22.0028,10,63,493,2012,5,8,23,1
2,0,1,2,23.78,83,12.998,8,35,494,2012,5,9,0,1
2,0,1,2,24.6,78,16.9979,3,14,494,2012,5,9,1,1
2,0,1,3,22.96,88,30.0026,0,1,494,2012,5,9,2,1
2,0,1,3,22.96,88,11.0014,0,2,494,2012,5,9,3,1
2,0,1,3,22.96,88,15.0013,0,5,494,2012,5,9,4,1
2,0,1,2,22.96,88,8.9981,1,28,494,2012,5,9,5,1
2,0,1,2,22.96,88,7.0015,5,126,494,2012,5,9,6,1
2,0,1,2,22.96,94,12.998,17,418,494,2012,5,9,7,1
2,0,1,2,24.6,83,8.9981,28,622,494,2012,5,9,8,1
2,0,1,2,24.6,83,0.0,40,325,494,2012,5,9,9,1
2,0,1,2,25.42,65,16.9979,40,153,494,2012,5,9,10,1
2,0,1,2,25.42,59,19.9995,45,201,494,2012,5,9,11,1
2,0,1,2,25.42,57,15.0013,58,280,494,2012,5,9,12,1
2,0,1,2,26.24,53,16.9979,50,266,494,2012,5,9,13,1
2,0,1,2,26.24,53,16.9979,68,243,494,2012,5,9,14,1
2,0,1,2,26.24,53,7.0015,68,259,494,2012,5,9,15,1
2,0,1,2,27.06,50,12.998,68,357,494,2012,5,9,16,1
2,0,1,2,26.24,53,8.9981,76,705,494,2012,5,9,17,1
2,0,1,3,21.32,77,39.0007,23,372,494,2012,5,9,18,1
2,0,1,3,20.5,77,23.9994,2,98,494,2012,5,9,19,1
2,0,1,3,20.5,82,15.0013,3,51,494,2012,5,9,20,1
2,0,1,3,20.5,82,11.0014,4,34,494,2012,5,9,21,1
2,0,1,3,19.68,82,7.0015,5,67,494,2012,5,9,22,1
2,0,1,3,19.68,82,12.998,8,55,494,2012,5,9,23,1
2,0,1,3,20.5,77,11.0014,2,33,495,2012,5,10,0,1
2,0,1,2,19.68,88,8.9981,2,11,495,2012,5,10,1,1
2,0,1,2,19.68,88,7.0015,0,3,495,2012,5,10,2,1
2,0,1,1,18.86,88,15.0013,0,3,495,2012,5,10,3,1
2,0,1,1,18.86,77,12.998,0,2,495,2012,5,10,4,1
2,0,1,1,18.86,72,19.9995,1,24,495,2012,5,10,5,1
2,0,1,1,18.04,72,15.0013,9,139,495,2012,5,10,6,1
2,0,1,1,18.04,72,19.9995,8,401,495,2012,5,10,7,1
2,0,1,1,18.86,67,23.9994,27,630,495,2012,5,10,8,1
2,0,1,1,20.5,59,31.0009,62,361,495,2012,5,10,9,1
2,0,1,1,20.5,51,27.9993,42,154,495,2012,5,10,10,1
2,0,1,1,21.32,48,35.0008,77,256,495,2012,5,10,11,1
2,0,1,1,21.32,48,27.9993,65,272,495,2012,5,10,12,1
2,0,1,1,22.14,39,30.0026,90,318,495,2012,5,10,13,1
2,0,1,1,22.96,37,27.9993,61,247,495,2012,5,10,14,1
2,0,1,1,22.14,37,26.0027,79,271,495,2012,5,10,15,1
2,0,1,1,23.78,30,31.0009,87,421,495,2012,5,10,16,1
2,0,1,1,24.6,31,26.0027,84,732,495,2012,5,10,17,1
2,0,1,1,22.96,35,35.0008,109,770,495,2012,5,10,18,1
2,0,1,1,22.14,37,23.9994,84,553,495,2012,5,10,19,1
2,0,1,1,21.32,40,22.0028,59,374,495,2012,5,10,20,1
2,0,1,1,20.5,42,12.998,19,230,495,2012,5,10,21,1
2,0,1,1,20.5,42,7.0015,36,232,495,2012,5,10,22,1
2,0,1,1,19.68,48,7.0015,23,135,495,2012,5,10,23,1
2,0,1,1,18.86,55,7.0015,17,64,496,2012,5,11,0,1
2,0,1,1,18.86,51,8.9981,14,46,496,2012,5,11,1,1
2,0,1,1,18.86,44,11.0014,15,31,496,2012,5,11,2,1
2,0,1,1,18.86,41,19.0012,5,13,496,2012,5,11,3,1
2,0,1,1,17.22,50,12.998,3,9,496,2012,5,11,4,1
2,0,1,1,17.22,47,11.0014,3,26,496,2012,5,11,5,1
2,0,1,1,17.22,50,16.9979,7,135,496,2012,5,11,6,1
2,0,1,1,17.22,50,16.9979,6,351,496,2012,5,11,7,1
2,0,1,1,18.86,44,16.9979,41,620,496,2012,5,11,8,1
2,0,1,1,19.68,41,19.9995,34,322,496,2012,5,11,9,1
2,0,1,1,21.32,36,22.0028,69,210,496,2012,5,11,10,1
2,0,1,1,22.96,35,16.9979,88,291,496,2012,5,11,11,1
2,0,1,1,22.96,28,27.9993,89,348,496,2012,5,11,12,1
2,0,1,1,24.6,26,26.0027,100,363,496,2012,5,11,13,1
2,0,1,1,25.42,23,15.0013,116,334,496,2012,5,11,14,1
2,0,1,1,25.42,25,12.998,140,439,496,2012,5,11,15,1
2,0,1,1,25.42,25,22.0028,128,525,496,2012,5,11,16,1
2,0,1,1,26.24,23,16.9979,102,779,496,2012,5,11,17,1
2,0,1,1,26.24,23,19.0012,78,596,496,2012,5,11,18,1
2,0,1,1,26.24,23,16.9979,73,503,496,2012,5,11,19,1
2,0,1,1,25.42,25,8.9981,64,341,496,2012,5,11,20,1
2,0,1,1,24.6,28,7.0015,45,270,496,2012,5,11,21,1
2,0,1,1,22.96,35,15.0013,44,234,496,2012,5,11,22,1
2,0,1,1,22.14,37,12.998,38,180,496,2012,5,11,23,1
2,0,0,1,21.32,42,11.0014,25,136,497,2012,5,12,0,1
2,0,0,1,20.5,48,0.0,14,93,497,2012,5,12,1,1
2,0,0,1,18.86,59,8.9981,10,56,497,2012,5,12,2,1
2,0,0,1,19.68,59,0.0,14,34,497,2012,5,12,3,1
2,0,0,1,18.04,67,7.0015,3,9,497,2012,5,12,4,1
2,0,0,1,17.22,67,8.9981,5,13,497,2012,5,12,5,1
2,0,0,1,17.22,67,6.0032,10,33,497,2012,5,12,6,1
2,0,0,1,17.22,71,8.9981,10,67,497,2012,5,12,7,1
2,0,0,1,21.32,48,0.0,22,178,497,2012,5,12,8,1
2,0,0,1,22.14,49,0.0,87,335,497,2012,5,12,9,1
2,0,0,1,22.96,49,6.0032,132,411,497,2012,5,12,10,1
2,0,0,1,25.42,41,6.0032,157,522,497,2012,5,12,11,1
2,0,0,1,26.24,36,11.0014,206,559,497,2012,5,12,12,1
2,0,0,1,26.24,36,12.998,293,659,497,2012,5,12,13,1
2,0,0,1,27.06,36,12.998,257,615,497,2012,5,12,14,1
2,0,0,1,27.88,24,12.998,269,590,497,2012,5,12,15,1
2,0,0,2,28.7,21,12.998,254,591,497,2012,5,12,16,1
2,0,0,2,27.06,36,12.998,233,576,497,2012,5,12,17,1
2,0,0,2,27.06,31,12.998,164,546,497,2012,5,12,18,1
2,0,0,2,26.24,36,11.0014,166,439,497,2012,5,12,19,1
2,0,0,1,25.42,46,11.0014,113,287,497,2012,5,12,20,1
2,0,0,2,24.6,60,8.9981,74,230,497,2012,5,12,21,1
2,0,0,1,22.96,68,8.9981,62,274,497,2012,5,12,22,1
2,0,0,1,23.78,56,6.0032,42,176,497,2012,5,12,23,1
2,0,0,1,22.96,64,11.0014,19,98,498,2012,5,13,0,1
2,0,0,2,22.14,68,8.9981,22,94,498,2012,5,13,1,1
2,0,0,2,22.14,68,11.0014,22,82,498,2012,5,13,2,1
2,0,0,2,22.14,64,8.9981,2,28,498,2012,5,13,3,1
2,0,0,2,22.14,68,12.998,2,9,498,2012,5,13,4,1
2,0,0,1,21.32,72,12.998,4,12,498,2012,5,13,5,1
2,0,0,1,21.32,68,11.0014,6,21,498,2012,5,13,6,1
2,0,0,1,21.32,68,11.0014,18,60,498,2012,5,13,7,1
2,0,0,1,22.96,64,11.0014,32,156,498,2012,5,13,8,1
2,0,0,1,24.6,56,8.9981,79,222,498,2012,5,13,9,1
2,0,0,1,24.6,60,16.9979,128,350,498,2012,5,13,10,1
2,0,0,1,25.42,57,16.9979,150,428,498,2012,5,13,11,1
2,0,0,1,26.24,57,15.0013,189,531,498,2012,5,13,12,1
2,0,0,1,27.88,54,16.9979,255,602,498,2012,5,13,13,1
2,0,0,1,28.7,48,8.9981,228,552,498,2012,5,13,14,1
2,0,0,1,29.52,45,23.9994,190,499,498,2012,5,13,15,1
2,0,0,1,29.52,42,16.9979,225,564,498,2012,5,13,16,1
2,0,0,1,28.7,45,27.9993,191,478,498,2012,5,13,17,1
2,0,0,2,27.88,44,23.9994,129,389,498,2012,5,13,18,1
2,0,0,2,27.06,50,27.9993,107,339,498,2012,5,13,19,1
2,0,0,2,27.06,50,19.0012,67,230,498,2012,5,13,20,1
2,0,0,2,26.24,53,12.998,48,169,498,2012,5,13,21,1
2,0,0,2,25.42,61,11.0014,42,131,498,2012,5,13,22,1
2,0,0,2,25.42,57,15.0013,17,74,498,2012,5,13,23,1
2,0,1,2,24.6,56,16.9979,21,35,499,2012,5,14,0,1
2,0,1,2,24.6,60,19.0012,5,11,499,2012,5,14,1,1
2,0,1,1,24.6,60,19.9995,1,2,499,2012,5,14,2,1
2,0,1,2,23.78,68,22.0028,0,2,499,2012,5,14,3,1
2,0,1,2,22.14,77,15.0013,3,6,499,2012,5,14,4,1
2,0,1,2,22.14,77,11.0014,1,26,499,2012,5,14,5,1
2,0,1,3,21.32,94,19.9995,3,65,499,2012,5,14,6,1
2,0,1,3,21.32,94,12.998,3,75,499,2012,5,14,7,1
2,0,1,3,22.14,88,15.0013,1,156,499,2012,5,14,8,1
2,0,1,3,22.14,88,19.0012,5,110,499,2012,5,14,9,1
2,0,1,3,22.14,88,16.9979,6,59,499,2012,5,14,10,1
2,0,1,2,22.96,83,15.0013,12,79,499,2012,5,14,11,1
2,0,1,2,22.96,88,19.0012,53,185,499,2012,5,14,12,1
2,0,1,2,25.42,73,15.0013,33,176,499,2012,5,14,13,1
2,0,1,2,25.42,73,16.9979,43,171,499,2012,5,14,14,1
2,0,1,2,25.42,73,11.0014,40,196,499,2012,5,14,15,1
2,0,1,3,25.42,69,19.0012,20,111,499,2012,5,14,16,1
2,0,1,3,22.96,88,16.9979,25,229,499,2012,5,14,17,1
2,0,1,2,23.78,83,0.0,17,300,499,2012,5,14,18,1
2,0,1,3,23.78,88,8.9981,10,304,499,2012,5,14,19,1
2,0,1,2,23.78,88,12.998,11,189,499,2012,5,14,20,1
2,0,1,2,23.78,83,6.0032,7,152,499,2012,5,14,21,1
2,0,1,2,23.78,78,6.0032,11,129,499,2012,5,14,22,1
2,0,1,2,23.78,78,7.0015,11,75,499,2012,5,14,23,1
2,0,1,2,22.96,88,8.9981,7,32,500,2012,5,15,0,1
2,0,1,3,22.96,88,8.9981,5,19,500,2012,5,15,1,1
2,0,1,2,22.96,88,8.9981,1,4,500,2012,5,15,2,1
2,0,1,3,23.78,83,8.9981,1,6,500,2012,5,15,3,1
2,0,1,3,22.96,94,0.0,1,5,500,2012,5,15,4,1
2,0,1,3,22.96,94,15.0013,0,8,500,2012,5,15,5,1
2,0,1,3,22.96,94,15.0013,2,24,500,2012,5,15,6,1
2,0,1,3,22.96,94,8.9981,1,92,500,2012,5,15,7,1
2,0,1,2,23.78,88,6.0032,8,409,500,2012,5,15,8,1
2,0,1,2,23.78,88,6.0032,28,355,500,2012,5,15,9,1
2,0,1,1,25.42,78,7.0015,27,171,500,2012,5,15,10,1
2,0,1,1,26.24,78,12.998,38,224,500,2012,5,15,11,1
2,0,1,1,26.24,73,12.998,44,264,500,2012,5,15,12,1
2,0,1,3,26.24,73,12.998,35,239,500,2012,5,15,13,1
2,0,1,2,26.24,73,12.998,39,184,500,2012,5,15,14,1
2,0,1,2,28.7,61,6.0032,51,256,500,2012,5,15,15,1
2,0,1,1,27.88,65,11.0014,74,374,500,2012,5,15,16,1
2,0,1,1,27.88,65,7.0015,75,678,500,2012,5,15,17,1
2,0,1,1,28.7,61,6.0032,68,733,500,2012,5,15,18,1
2,0,1,1,27.06,69,11.0014,57,512,500,2012,5,15,19,1
2,0,1,3,26.24,73,8.9981,30,263,500,2012,5,15,20,1
2,0,1,3,26.24,73,19.0012,11,109,500,2012,5,15,21,1
2,0,1,1,23.78,78,15.0013,9,83,500,2012,5,15,22,1
2,0,1,3,22.96,88,7.0015,13,71,500,2012,5,15,23,1
2,0,1,2,23.78,88,0.0,12,39,501,2012,5,16,0,1
2,0,1,2,23.78,88,8.9981,7,21,501,2012,5,16,1,1
2,0,1,1,22.96,94,12.998,5,19,501,2012,5,16,2,1
2,0,1,1,22.96,88,7.0015,1,6,501,2012,5,16,3,1
2,0,1,1,22.14,94,8.9981,1,4,501,2012,5,16,4,1
2,0,1,1,22.14,94,7.0015,4,38,501,2012,5,16,5,1
2,0,1,1,22.14,94,6.0032,8,158,501,2012,5,16,6,1
2,0,1,1,22.96,83,0.0,14,440,501,2012,5,16,7,1
2,0,1,1,23.78,83,0.0,33,650,501,2012,5,16,8,1
2,0,1,2,24.6,78,8.9981,33,347,501,2012,5,16,9,1
2,0,1,1,27.06,61,0.0,43,192,501,2012,5,16,10,1
2,0,1,1,28.7,54,8.9981,55,267,501,2012,5,16,11,1
2,0,1,1,28.7,54,12.998,59,330,501,2012,5,16,12,1
2,0,1,1,29.52,42,0.0,77,350,501,2012,5,16,13,1
2,0,1,1,29.52,42,6.0032,42,263,501,2012,5,16,14,1
2,0,1,2,29.52,48,7.0015,52,274,501,2012,5,16,15,1
2,0,1,1,29.52,45,7.0015,70,446,501,2012,5,16,16,1
2,0,1,1,29.52,51,12.998,104,873,501,2012,5,16,17,1
2,0,1,1,29.52,51,15.0013,97,846,501,2012,5,16,18,1
2,0,1,1,28.7,54,19.0012,91,590,501,2012,5,16,19,1
2,0,1,1,27.06,65,16.9979,61,459,501,2012,5,16,20,1
2,0,1,1,26.24,73,12.998,63,393,501,2012,5,16,21,1
2,0,1,1,26.24,73,11.0014,33,286,501,2012,5,16,22,1
2,0,1,1,25.42,78,7.0015,26,133,501,2012,5,16,23,1
2,0,1,1,24.6,78,8.9981,30,79,502,2012,5,17,0,1
2,0,1,1,24.6,83,11.0014,12,28,502,2012,5,17,1,1
2,0,1,1,24.6,78,11.0014,8,16,502,2012,5,17,2,1
2,0,1,1,24.6,73,16.9979,0,3,502,2012,5,17,3,1
2,0,1,1,24.6,64,22.0028,3,16,502,2012,5,17,4,1
2,0,1,1,22.96,68,22.0028,1,35,502,2012,5,17,5,1
2,0,1,1,22.14,73,23.9994,10,159,502,2012,5,17,6,1
2,0,1,1,22.14,73,26.0027,25,474,502,2012,5,17,7,1
2,0,1,1,21.32,55,30.0026,29,634,502,2012,5,17,8,1
2,0,1,1,22.14,52,27.9993,57,346,502,2012,5,17,9,1
2,0,1,1,22.96,52,16.9979,43,205,502,2012,5,17,10,1
2,0,1,1,23.78,49,15.0013,77,279,502,2012,5,17,11,1
2,0,1,1,24.6,43,12.998,72,348,502,2012,5,17,12,1
2,0,1,1,25.42,41,12.998,86,327,502,2012,5,17,13,1
2,0,1,1,26.24,38,12.998,68,270,502,2012,5,17,14,1
2,0,1,1,26.24,36,16.9979,83,316,502,2012,5,17,15,1
2,0,1,1,27.06,31,12.998,86,430,502,2012,5,17,16,1
2,0,1,1,27.06,31,8.9981,133,852,502,2012,5,17,17,1
2,0,1,1,27.06,27,11.0014,134,868,502,2012,5,17,18,1
2,0,1,1,26.24,31,12.998,86,537,502,2012,5,17,19,1
2,0,1,1,24.6,40,12.998,83,446,502,2012,5,17,20,1
2,0,1,1,23.78,40,7.0015,45,299,502,2012,5,17,21,1
2,0,1,1,22.96,43,6.0032,42,251,502,2012,5,17,22,1
2,0,1,1,22.14,49,8.9981,29,166,502,2012,5,17,23,1
2,0,1,1,21.32,59,7.0015,13,70,503,2012,5,18,0,1
2,0,1,1,20.5,59,6.0032,16,49,503,2012,5,18,1,1
2,0,1,1,19.68,67,8.9981,12,21,503,2012,5,18,2,1
2,0,1,1,18.86,72,6.0032,6,14,503,2012,5,18,3,1
2,0,1,1,18.86,77,11.0014,0,11,503,2012,5,18,4,1
2,0,1,1,18.86,77,7.0015,1,34,503,2012,5,18,5,1
2,0,1,1,18.04,77,8.9981,14,182,503,2012,5,18,6,1
2,0,1,1,18.86,82,7.0015,40,515,503,2012,5,18,7,1
2,0,1,1,21.32,59,8.9981,49,745,503,2012,5,18,8,1
2,0,1,1,22.96,56,7.0015,57,361,503,2012,5,18,9,1
2,0,1,1,24.6,46,8.9981,74,255,503,2012,5,18,10,1
2,0,1,1,25.42,43,0.0,109,334,503,2012,5,18,11,1
2,0,1,1,25.42,41,12.998,108,360,503,2012,5,18,12,1
2,0,1,1,26.24,36,11.0014,98,395,503,2012,5,18,13,1
2,0,1,1,27.06,34,8.9981,108,350,503,2012,5,18,14,1
2,0,1,1,27.06,36,12.998,131,391,503,2012,5,18,15,1
2,0,1,1,27.06,34,16.9979,151,568,503,2012,5,18,16,1
2,0,1,1,27.06,34,8.9981,124,812,503,2012,5,18,17,1
2,0,1,1,26.24,38,15.0013,99,669,503,2012,5,18,18,1
2,0,1,1,25.42,41,12.998,91,483,503,2012,5,18,19,1
2,0,1,1,25.42,41,11.0014,73,337,503,2012,5,18,20,1
2,0,1,1,24.6,40,0.0,49,258,503,2012,5,18,21,1
2,0,1,1,22.96,52,22.0028,57,251,503,2012,5,18,22,1
2,0,1,1,21.32,55,0.0,41,174,503,2012,5,18,23,1
2,0,0,1,21.32,48,7.0015,30,148,504,2012,5,19,0,1
2,0,0,1,20.5,48,0.0,20,104,504,2012,5,19,1,1
2,0,0,1,20.5,51,7.0015,13,69,504,2012,5,19,2,1
2,0,0,1,20.5,48,7.0015,10,33,504,2012,5,19,3,1
2,0,0,1,19.68,59,6.0032,6,14,504,2012,5,19,4,1
2,0,0,1,18.86,67,0.0,1,12,504,2012,5,19,5,1
2,0,0,1,18.04,72,6.0032,12,50,504,2012,5,19,6,1
2,0,0,1,18.86,67,7.0015,28,95,504,2012,5,19,7,1
2,0,0,1,21.32,52,11.0014,33,195,504,2012,5,19,8,1
2,0,0,1,22.96,43,11.0014,79,292,504,2012,5,19,9,1
2,0,0,1,22.96,43,0.0,177,452,504,2012,5,19,10,1
2,0,0,1,25.42,38,6.0032,235,586,504,2012,5,19,11,1
2,0,0,1,27.06,36,0.0,276,642,504,2012,5,19,12,1
2,0,0,1,28.7,37,8.9981,332,704,504,2012,5,19,13,1
2,0,0,1,29.52,30,6.0032,361,730,504,2012,5,19,14,1
2,0,0,1,29.52,30,7.0015,356,672,504,2012,5,19,15,1
2,0,0,1,30.34,30,7.0015,331,642,504,2012,5,19,16,1
2,0,0,1,30.34,30,6.0032,279,626,504,2012,5,19,17,1
2,0,0,1,30.34,33,6.0032,254,645,504,2012,5,19,18,1
2,0,0,1,28.7,39,8.9981,203,432,504,2012,5,19,19,1
2,0,0,1,27.88,41,6.0032,118,315,504,2012,5,19,20,1
2,0,0,1,26.24,50,0.0,81,259,504,2012,5,19,21,1
2,0,0,1,26.24,47,0.0,104,338,504,2012,5,19,22,1
2,0,0,1,24.6,56,11.0014,71,239,504,2012,5,19,23,1
2,0,1,1,27.06,50,16.9979,10,86,517,2012,6,1,0,1
2,0,1,1,26.24,53,15.0013,0,34,517,2012,6,1,1,1
2,0,1,1,26.24,57,15.0013,3,16,517,2012,6,1,2,1
2,0,1,2,25.42,73,6.0032,0,4,517,2012,6,1,3,1
2,0,1,2,25.42,73,6.0032,1,6,517,2012,6,1,4,1
2,0,1,2,25.42,78,6.0032,4,45,517,2012,6,1,5,1
2,0,1,3,25.42,88,8.9981,5,141,517,2012,6,1,6,1
2,0,1,2,26.24,89,12.998,33,402,517,2012,6,1,7,1
2,0,1,2,26.24,89,12.998,19,694,517,2012,6,1,8,1
2,0,1,2,26.24,83,15.0013,24,298,517,2012,6,1,9,1
2,0,1,2,27.06,78,19.0012,49,204,517,2012,6,1,10,1
2,0,1,2,28.7,74,19.0012,42,235,517,2012,6,1,11,1
2,0,1,2,28.7,74,23.9994,72,310,517,2012,6,1,12,1
2,0,1,1,29.52,70,19.9995,76,316,517,2012,6,1,13,1
2,0,1,3,29.52,66,19.0012,55,254,517,2012,6,1,14,1
2,0,1,3,29.52,66,19.0012,45,258,517,2012,6,1,15,1
2,0,1,3,30.34,58,30.0026,36,222,517,2012,6,1,16,1
2,0,1,3,28.7,70,16.9979,25,227,517,2012,6,1,17,1
2,0,1,3,25.42,88,23.9994,10,110,517,2012,6,1,18,1
2,0,1,3,25.42,88,23.9994,4,45,517,2012,6,1,19,1
2,0,1,3,25.42,94,16.9979,1,39,517,2012,6,1,20,1
